Date,Close,High,Low,Open,Volume
,BAC,BAC,BAC,BAC,BAC
2017-03-27,19.15987777709961,19.176515630779463,18.436077983409113,18.535913039610154,119513500
2017-03-28,19.534257888793945,19.692329417910194,19.134920792228804,19.143240513426985,95761700
2017-03-29,19.426101684570312,19.67568693464408,19.39282280492084,19.559214029519566,67204500
2017-03-30,19.858722686767578,19.950236455600333,19.40946721734873,19.45106424074319,79189200
2017-03-31,19.625770568847656,19.941911997305503,19.625770568847656,19.825439090003826,77158300
2017-04-03,19.625770568847656,19.758882916285103,19.201474366331663,19.67568730243061,88076600
2017-04-04,19.5009822845459,19.559218751166593,19.301313718921502,19.301313718921502,75244400
2017-04-05,19.276350021362305,19.867035857446723,19.259710581432632,19.775522111482182,97453300
2017-04-06,19.351232528686523,19.517622224384098,19.101645604902853,19.27635661023391,82975200
2017-04-07,19.268035888671875,19.417787717814758,19.07668703446699,19.159882671415787,79519400
2017-04-10,19.15155601501465,19.36786395803503,19.060040688822582,19.2430697543825,63254700
2017-04-11,19.068363189697266,19.093322351433418,18.78549903731866,18.993487291313254,94206700
2017-04-12,18.843730926513672,19.08499800433601,18.810453639090213,19.03507969296473,76556300
2017-04-13,18.58582878112793,19.101638714600895,18.58582878112793,18.76885785642087,88061800
2017-04-17,18.97685432434082,18.993493771175004,18.51928064417566,18.602476291521594,85053200
2017-04-18,18.89365005493164,19.25970978410845,18.6191056547551,19.226432492451064,146488400
2017-04-19,18.91861343383789,19.25971408024044,18.8686966918051,19.068365246760887,101771800
2017-04-20,19.193153381347656,19.276348989719178,18.985165153830973,19.101638053456558,103802600
2017-04-21,18.89365005493164,19.201473333589828,18.793816593135222,19.159876322312034,127235400
2017-04-24,19.659048080444336,19.842078750320113,19.334586928318174,19.334586928318174,138638900
2017-04-25,19.95023536682129,20.258058718344977,19.891998902517397,19.95855508841108,131531100
2017-04-26,19.8753604888916,20.124947389040123,19.850402909654054,19.9668758442952,95172200
2017-04-27,19.675687789916992,19.908635197116222,19.5176162783595,19.88367603629418,80024200
2017-04-28,19.41778564453125,19.73392712699176,19.401146201553164,19.609134478305364,69384900
2017-05-01,19.642410278320312,19.775522627582998,19.42610231406236,19.567534383507006,72382900
2017-05-02,19.575855255126953,19.69232817087656,19.409464015349396,19.642411433673082,60262600
2017-05-03,19.77552604675293,19.783845768373364,19.4177859511974,19.442745116058706,64272800
2017-05-04,19.842082977294922,20.008472655472048,19.74224790092888,19.950236188768816,68133400
2017-05-05,19.75056266784668,19.958550903506595,19.634089763660906,19.950231183661284,56678800
2017-05-08,19.93359375,20.01678937000127,19.758884376139356,19.758884376139356,56016500
2017-05-09,19.95023536682129,20.224779831985817,19.858721602982875,19.99183397477024,61622000
2017-05-10,20.09166717529297,20.108306618236597,19.85872132138063,19.89199862044327,48495300
2017-05-11,20.025110244750977,20.15822260969462,19.83376141849756,20.050069408237118,68350800
2017-05-12,19.966869354248047,19.966869354248047,19.758881131807964,19.90031318654019,62589000
2017-05-15,20.016788482666016,20.083344658351734,19.9502323069803,20.016788482666016,50688800
2017-05-16,19.95855140686035,20.10830319420411,19.916954393409014,20.025107580477094,55774800
2017-05-17,18.777175903320312,19.509295312914226,18.685660580415036,19.442739147207885,190353300
2017-05-18,18.91861343383789,19.13492143174615,18.718944878882102,18.81046022829607,108444100
2017-05-19,19.1765193939209,19.3845076805657,19.026769160469385,19.06004646118371,89566700
2017-05-22,19.16819190979004,19.334581505856402,18.98516129124594,19.292984503545792,74839400
2017-05-23,19.45937728881836,19.550892613088898,19.001803841114036,19.159875332083825,79020000
2017-05-24,19.434425354003906,19.525939117989015,19.317950838384775,19.50098154000428,58823200
2017-05-25,19.34290885925293,19.617453308620956,19.317949695919637,19.476021223381395,60443500
2017-05-26,19.33458709716797,19.484338887710713,19.276350642362317,19.326267376935107,50399500
2017-05-30,19.060043334960938,19.309628603267917,19.035084173400463,19.243072425931093,61307900
2017-05-31,18.705305099487305,19.030831990235153,18.43820594892122,19.01413948735216,138636300
2017-06-01,18.888933181762695,18.897280228256573,18.613487015610062,18.763730668427197,69725100
2017-06-02,18.738691329956055,18.85554679810085,18.496631755043147,18.588447675463403,79722300
2017-06-05,18.705305099487305,18.94736469971064,18.688611004567793,18.730346241866567,51590300
2017-06-06,18.55506134033203,18.705305009814317,18.421511765689225,18.530021790109323,71735600
2017-06-07,18.863893508911133,18.88058760178791,18.588447344589653,18.613486891868494,66429700
2017-06-08,19.172727584838867,19.37305193702102,18.86389480557171,18.880588899596,93685900
2017-06-09,19.75700569152832,19.75700569152832,19.373049536723574,19.38139658270153,108254300
2017-06-12,19.848825454711914,20.06584391611839,19.80709021672805,19.882212053062464,85829900
2017-06-13,19.84047508239746,20.124268284985646,19.74865916625532,19.99071872988959,68047300
2017-06-14,19.83213233947754,19.873865987487036,19.364708795217382,19.656847515357093,102352400
2017-06-15,19.64849853515625,19.99071948196927,19.590069209571787,19.65684398963198,69707500
2017-06-16,19.556682586669922,19.715273286092224,19.506601899707842,19.665191007093814,57745800
2017-06-19,19.95732879638672,20.032450613550424,19.698576755065144,19.706923800531793,58587800
2017-06-20,19.60676383972168,20.02410662454003,19.598416792980945,19.957331842650547,59693500
2017-06-21,19.306270599365234,19.673532583048765,19.2561899263289,19.61510486583373,72432800
2017-06-22,19.139341354370117,19.364706851892972,19.114300212855426,19.297932066556918,64763300
2017-06-23,19.04752540588379,19.289584997474822,18.980750620623585,19.289584997474822,85399600
2017-06-26,19.10594940185547,19.31462076392741,18.972399857492316,19.122643492909898,61307800
2017-06-27,19.42313575744629,19.69858196251721,19.19777024637829,19.281239131074205,88257800
2017-06-28,19.932294845581055,19.99906964135043,19.640156109112976,19.640156109112976,119049300
2017-06-29,20.29955291748047,20.59169318696802,20.06584197551954,20.51657135789875,150501200
2017-06-30,20.249473571777344,20.549960907983507,20.1743517377258,20.549960907983507,84005200
2017-07-03,20.60004425048828,20.792021587971004,20.39971986458848,20.416412369385938,58129700
2017-07-05,20.800363540649414,20.825404679765995,20.549958517628852,20.700200576219405,76172500
2017-07-06,20.625080108642578,20.958955617363902,20.608387606835645,20.783670816081568,84465400
2017-07-07,20.725242614746094,20.867139225158628,20.57499895759913,20.800364443319573,54478800
2017-07-10,20.775320053100586,20.85878891535093,20.56664869349279,20.63342346488584,54632800
2017-07-11,20.53326416015625,20.792016226213008,20.41640710448845,20.766975087419272,69410600
2017-07-12,20.324594497680664,20.533265895825153,20.28285926282991,20.38302223443529,68708700
2017-07-13,20.549959182739258,20.558304637345245,20.34128779278959,20.39136848060733,55533400
2017-07-14,20.20773696899414,20.299552891525046,19.882210104801135,20.199391514251683,92625400
2017-07-17,20.049144744873047,20.216080878433914,19.974022927558007,20.216080878433914,81522000
2017-07-18,19.948984146118164,20.082533705547057,19.70692616666691,19.95733119258701,107981400
2017-07-19,20.082530975341797,20.1993880179827,19.873859618098322,20.074183930007724,74140100
2017-07-20,19.982372283935547,20.132615935940798,19.89055636503538,20.0491470634894,62793500
2017-07-21,19.865516662597656,19.999066231365244,19.748661187935127,19.898904850807774,65922500
2017-07-24,19.95732879638672,20.05749174995037,19.80708516205931,19.815432207525955,51382700
2017-07-25,20.433095932006836,20.59168658609707,20.23277164938354,20.241118693497327,86154700
2017-07-26,20.20773696899414,20.591693160639057,20.149309233578617,20.591693160639057,65704700
2017-07-27,20.124267578125,20.40806077074501,20.057492802922425,20.249470082625308,62902100
2017-07-28,20.0574951171875,20.207737184701298,19.999065789111885,20.074187618886985,50143400
2017-07-31,20.132612228393555,20.282854260694464,20.10757109365872,20.132612228393555,62272000
2017-08-01,20.408061981201172,20.4414485747646,20.25781833007497,20.27451242287484,52782500
2017-08-02,20.524911880493164,20.524911880493164,20.24946579213991,20.399709402520937,55317100
2017-08-03,20.341289520263672,20.53326683323222,20.29955428350758,20.491531596476126,53210600
2017-08-04,20.842090606689453,20.933906495787706,20.57499157516996,20.60003270638834,105206600
2017-08-07,20.833751678466797,20.90887350934886,20.783670988557564,20.875486913421515,41860900
2017-08-08,20.783672332763672,21.159281511466915,20.71689754455382,20.82540757041766,73399300
2017-08-09,20.650121688842773,20.675162830140675,20.416409146171723,20.533266213525472,56910400
2017-08-10,20.132612228393555,20.51656674211149,20.10757109365872,20.51656674211149,78023700
2017-08-11,19.91559600830078,20.232775789345617,19.86551373337038,20.09087919444856,68157400
2017-08-14,20.383018493652344,20.441446219684053,20.174347133804154,20.224427814397604,54989500
2017-08-15,20.424755096435547,20.741936501030104,20.408062595169802,20.658467626555936,45143200
2017-08-16,20.191043853759766,20.549958894158813,20.099227934019638,20.483184113994085,59188900
2017-08-17,19.731962203979492,20.174346035916123,19.7152697060475,20.090877178112,78969300
2017-08-18,19.715274810791016,19.948985762712518,19.57337819339448,19.665192527919444,60461200
2017-08-21,19.514949798583984,19.7319682586515,19.314625433607016,19.681887565416393,70124800
2017-08-22,19.89055061340332,19.9406312855781,19.673532244598125,19.698573376703447,59228600
2017-08-23,19.83213233947754,20.007415571561367,19.690235707393985,19.706929803412432,39825500
2017-08-24,19.898906707763672,19.982375594041798,19.765357126533306,19.974028546210327,39178700
2017-08-25,19.84047508239746,20.090880100193495,19.823780990001385,19.940636452701362,43511900
2017-08-28,19.798736572265625,19.94898019487384,19.67353408410412,19.89889951801644,37155000
2017-08-29,19.681882858276367,19.78204581282804,19.297928315239957,19.381395586657504,60897200
2017-08-30,20.02585792541504,20.168480349188762,19.76578070547604,19.908403129249763,58412900
