Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2017-03-27,59.23732376098633,59.34651948630287,58.55486609797423,58.80964918139448,18614700
2017-03-28,59.410221099853516,59.57401123277709,58.8278577255295,59.10993803244047,20080400
2017-03-29,59.574012756347656,59.601309955479856,59.100838163658835,59.25553386260665,13618400
2017-03-30,59.792415618896484,60.03810437103158,59.47393662753742,59.52853104253574,15122800
2017-03-31,59.92890167236328,60.22918480479113,59.55582136680374,59.73781429963298,21040300
2017-04-03,59.64681625366211,60.00169376472847,59.319235944628545,59.88339663282639,20400900
2017-04-04,59.81059265136719,59.88338285927248,59.401113888097946,59.50120823407587,12997400
2017-04-05,59.6558952331543,60.374751450448606,59.546706453319004,60.32925843962329,21448600
2017-04-06,59.81059265136719,60.11086874698261,59.58310676365706,59.692295546674174,18103500
2017-04-07,59.765113830566406,60.01989700412523,59.54672924499038,59.91980262275272,14108500
2017-04-10,59.62860870361328,59.89249320594495,59.473919942966255,59.70140586473638,17952700
2017-04-11,59.58311462402344,59.70140480200326,59.00984566828297,59.69230342144504,18791500
2017-04-12,59.35562515258789,59.61040825440971,59.24642941938475,59.528509718927644,17108500
2017-04-13,59.100833892822266,59.92888589903012,59.100833892822266,59.410218326041466,17896500
2017-04-17,59.58311462402344,59.5922090622624,59.15543998793746,59.18273718729286,16689300
2017-04-18,59.50122833251953,59.792410089451714,59.29194513283239,59.446633922569966,15155600
2017-04-19,59.18273162841797,59.82879074098382,59.04623870214212,59.73779777090613,26992800
2017-04-20,59.60130310058594,59.82878899028283,59.27372286403694,59.56490452515623,22299500
2017-04-21,60.42024230957031,60.69322116038987,59.55579192618229,59.75598058217356,32522600
2017-04-24,61.44850158691406,61.56679871992481,61.05722548869698,61.403008563873016,29770000
2017-04-25,61.80336380004883,61.91255952448872,61.512182143860734,61.78516798380132,30242700
2017-04-26,61.72149658203125,62.15826576759728,61.53040919555598,61.94898255769052,26190800
2017-04-27,62.12184524536133,62.221939594697275,61.49398889499417,62.012656458681086,34971000
2017-04-28,62.294734954833984,62.91349685005199,61.59408147196221,62.704213720057915,39548800
2017-05-01,63.159202575683594,63.28659415247016,62.33115038425063,62.49494054616483,31954400
2017-05-02,63.05910110473633,63.43217441124393,62.90440539977514,63.43217441124393,23906100
2017-05-03,62.858909606933594,63.13188853914246,62.52222795399158,63.13188853914246,28928000
2017-05-04,62.613216400146484,62.85890505790533,62.45852765552419,62.813405101337054,21749400
2017-05-05,62.7861213684082,62.81341857127541,62.3220480927051,62.69512837807744,19128800
2017-05-08,62.73151779174805,62.831612149174816,62.25834320349077,62.75881499062459,18566100
2017-05-09,62.822486877441406,63.04087132772151,62.494906730863,62.65869680415221,22858400
2017-05-10,63.06818771362305,63.295673610085196,62.71331027052759,62.777006043844246,17977800
2017-05-11,62.294734954833984,62.540423602432014,61.98535747838417,62.20374198777923,28789400
2017-05-12,62.22193145751953,62.43122150848405,61.91255401262674,62.43122150848405,18714100
2017-05-15,62.2674560546875,62.312956022743094,61.48490381191015,62.003571513069986,31530300
2017-05-16,63.521217346191406,63.54867101107109,62.37726809545705,62.44132897421369,34956000
2017-05-17,61.75495529174805,63.23750895295033,61.70919453193567,63.04532632953935,30548800
2017-05-18,61.96546173095703,62.349827124794714,61.4438209872875,61.68176446152174,25201300
2017-05-19,61.947139739990234,62.322351449480315,61.709196349757576,61.773257226115,26961100
2017-05-22,62.64267349243164,62.688434266493594,61.77327464216522,62.130186337084176,16237600
2017-05-23,62.85314178466797,62.917202657179914,62.57859119841024,62.88974899497643,15425800
2017-05-24,62.93550109863281,63.03616917877774,62.64265040605971,63.0270226130273,14593900
2017-05-25,63.71339416503906,63.95133056034603,63.063631887802664,63.11853921254866,21854100
2017-05-26,64.0245361328125,64.26247947734565,63.621863854696464,63.878114293022456,19827900
2017-05-30,64.43636322021484,64.43636322021484,63.85065490324833,63.86896199739982,17072800
2017-05-31,63.91472625732422,64.7383710765396,63.88727259370234,64.54618844907463,30436400
2017-06-01,64.15267181396484,64.61940505764805,63.55781681430774,64.28079356993874,21603600
2017-06-02,65.67186737060547,65.76338195162897,64.28082060343418,64.46385674759618,34770300
2017-06-05,66.1477279663086,66.70597582345127,65.71760188141707,65.86403075376862,33316800
2017-06-06,66.36735534667969,66.45887687061915,66.138565501055,66.16602614750403,31511100
2017-06-07,66.24838256835938,66.59614059614795,65.84571023357466,66.47717239819406,22301800
2017-06-08,65.84571838378906,66.367358981095,65.43389943195736,66.35821241388976,24588300
2017-06-09,64.35403442382812,65.96471756592892,62.77080495755102,65.92811033745903,49187400
2017-06-12,63.85982131958008,64.00625017385822,62.34980692486897,63.37478795847982,47761700
2017-06-13,64.65603637695312,64.81161185548044,64.02457392842922,64.07948127800012,25258600
2017-06-14,64.30823516845703,65.06781899500588,63.53950477684909,64.89394349144354,25510700
2017-06-15,63.96961975097656,64.25331682557007,62.962946180445535,63.39306507408069,26068700
2017-06-16,64.06116485595703,64.08861852375723,63.34734156470014,63.81407486364228,48345100
2017-06-19,64.85734558105469,64.92140645620404,64.38145880956377,64.51873410834429,23798300
2017-06-20,63.97880172729492,64.85735397828199,63.94219451073971,64.81159321205982,21512200
2017-06-21,64.30823516845703,64.62854648040441,64.00623793296005,64.25332784965953,19891100
2017-06-22,64.29911041259766,64.60110775052716,63.7957698791933,64.55535396338055,22965700
2017-06-23,65.16849517822266,65.20510238934726,63.98793880237266,64.14351421306853,27617300
2017-06-26,64.54617309570312,65.62606116133593,64.4638121244284,65.34236406190948,19607000
2017-06-27,63.338199615478516,64.22590560820892,63.31074594265001,64.16184471090436,25215100
2017-06-28,63.87812042236328,63.914720649239825,62.95380759622868,63.33817281743313,25806200
2017-06-29,62.67928695678711,63.594446672245994,62.313221674180646,63.49377854497636,28918700
2017-06-30,63.081932067871094,63.49375096811897,62.908049563178594,62.944656773751305,24161100
2017-07-03,62.38642883300781,63.695107352390096,62.24915349531608,63.44801733023594,16165500
2017-07-05,63.21921157836914,63.54866951338509,62.432173953843474,62.46878116685769,21176300
2017-07-06,62.75249099731445,62.94467366781853,62.340671986536215,62.47794033538671,21117600
2017-07-07,63.56695556640625,63.914713539941495,62.87143263722533,62.87143263722533,16878300
2017-07-10,64.04286193847656,64.2899519199897,63.329031696312086,63.56697511036691,15014500
2017-07-11,64.05200958251953,64.68347185338486,63.83237326391482,64.06116313224426,17460000
2017-07-12,65.11358642578125,65.23255462274561,64.56449223516748,64.69261398024031,17750900
2017-07-13,65.68099212646484,65.92808909348598,65.26001960788318,65.43390214155637,20269800
2017-07-14,66.60529327392578,67.05371937955043,65.85486292115924,66.1111064100876,25868100
2017-07-17,67.12694549560547,67.21846004586601,66.55039754506271,66.62361197811619,21803900
2017-07-18,67.08119201660156,67.16355301757682,66.49549051373532,66.88900238343398,26435300
2017-07-19,67.59366607666016,67.75839502901876,67.21844741435561,67.26420817194297,22416200
2017-07-20,67.92314910888672,67.99636355526692,67.06289681920413,67.88654188569662,42361000
2017-07-21,67.52960968017578,67.98718935792563,66.96220836620573,67.21845186860776,46717100
2017-07-24,67.35572052001953,67.49299580621711,66.9255945482523,67.29165965074215,21394800
2017-07-25,67.89566040039062,68.00547503117868,67.26419834491814,67.53874888610886,22018700
2017-07-26,67.76754760742188,68.06954486399925,67.54790435267859,68.03293765487538,16252200
2017-07-27,66.95305633544922,68.10615200214934,66.18431890887126,67.50215050751278,36844200
2017-07-28,66.8432388305664,67.09032877949468,66.38565916194159,66.50462736222386,18306700
2017-07-31,66.5320816040039,67.20930454658057,66.26669153815098,67.08118279681995,23600100
2017-08-01,66.42227935791016,67.19101000006233,66.33991137075785,66.89815923417869,22132300
2017-08-02,66.12943267822266,66.40397636076429,65.379002107894,66.39482979215899,26499200
2017-08-03,66.02875518798828,66.29415226422783,65.75420456233014,66.0653624035502,18214400
2017-08-04,66.5137939453125,66.84325192985526,66.11112152373512,66.25755039780435,22579000
2017-08-07,66.25753784179688,66.71511751338096,66.12941609232227,66.62360297548648,18705700
2017-08-08,66.61445617675781,66.92560703354866,65.66268952557199,65.97384038236284,22044600
2017-08-09,66.32160186767578,66.35820908099522,65.93723660098959,66.12026568547482,22213400
2017-08-10,65.35153198242188,66.06535515224923,65.29661767405014,65.79995810513952,24734500
2017-08-11,66.34904479980469,66.53207385468393,65.23254941155298,65.53455363600354,21443700
2017-08-14,67.34656524658203,67.4655404165563,66.76086389045166,66.86153196560947,20096600
2017-08-15,67.36495971679688,67.70536815368857,67.19935314611918,67.70536815368857,19181400
2017-08-16,67.76058959960938,68.17460260570824,67.31896964303431,67.47537393251068,18150400
2017-08-17,66.61054992675781,67.9630027947186,66.61054992675781,67.6961917442294,22977500
2017-08-18,66.69335174560547,67.01536267170387,66.17813426384804,66.49094287225455,18761500
2017-08-21,66.38054656982422,66.68415989555085,65.96652648402099,66.6749575773831,17734800
2017-08-22,67.30977630615234,67.38337378496607,66.56454304643134,66.56454304643134,14343700
2017-08-23,66.90495300292969,67.30056837320062,66.73014408929744,67.12575945956837,13766500
2017-08-24,66.87737274169922,67.03377706867839,66.3069482900359,66.9233702982334,17098300
2017-08-25,66.99697875976562,67.48459640750065,66.68417008737455,67.03378101874925,12794300
2017-08-28,67.00614929199219,67.24535333293893,66.7485406206281,67.21775340662276,14569700
2017-08-29,67.20858764648438,67.30979210032596,66.28855226197021,66.47255653114787,11478400
2017-08-30,68.09181213378906,68.27581637962021,67.00617023703644,67.17177686600928,16897800
2017-08-31,68.79104614257812,68.96585512078866,67.8986176700151,68.11022188849947,27652800
2017-09-01,68.02740478515625,68.76342873195698,67.75139141803629,68.73582879910728,21736200
2017-09-05,67.72379302978516,67.98140176800635,67.14417336878746,67.47537958984924,21556000
2017-09-06,67.53057098388672,68.11939282739935,67.48456642576758,67.84337951730465,16535800
2017-09-07,68.39539337158203,68.63460441894485,67.71456948834422,67.78817396742654,17471200
2017-09-08,68.06421661376953,68.48743202208227,67.93540521015805,68.386227574517,14703800
