Date,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM
2017-03-27,70.00396728515625,70.13235897935712,68.39108795061512,68.63181319416235,16689300
2017-03-28,71.09529113769531,71.4323102416763,69.79535855889588,69.82745036894254,16264400
2017-03-29,70.83049011230469,71.27182904060213,70.6780325823922,71.09529346928315,10207600
2017-03-30,71.44032287597656,71.78536792887698,70.71011495410333,70.77430468422986,11631000
2017-03-31,70.48543548583984,71.20762357935337,70.41321973751548,71.18355166324524,16987600
2017-04-03,70.22866821289062,70.75024891729801,69.49043411049654,70.60581127795527,19831800
2017-04-04,70.46269226074219,70.75322728456759,69.98654140111293,70.12373678535567,14280800
2017-04-05,69.5588150024414,71.45535873706463,69.51038839085962,71.35851167113074,17635500
2017-04-06,69.79285430908203,70.13988191647155,68.80019193907918,69.38933412175605,14379600
2017-04-07,69.55074310302734,70.05917634708541,69.17143312340939,69.34898299959053,13097100
2017-04-10,69.30865478515625,69.96236195497373,68.92127868778415,69.47006662342133,15081600
2017-04-11,69.18758392333984,69.23600438243066,68.43703602128058,69.03424425991183,14690500
2017-04-12,68.9212417602539,69.36511022388908,68.6226346373792,69.34897212732527,14730600
2017-04-13,68.11420440673828,70.20443588520209,68.11420440673828,69.00194752947283,30529800
2017-04-17,69.29251098632812,69.47006091521479,68.09002213691146,68.14651473635435,19071700
2017-04-18,68.72758483886719,69.10688877300684,68.38862308573306,68.88899050627846,14127000
2017-04-19,68.1626205444336,69.34089860113352,68.08191774878566,69.00194316507503,17588500
2017-04-20,69.04231262207031,69.22792847661195,68.23527217602498,68.58229981411367,15635800
2017-04-21,68.21104431152344,69.14721402686101,68.20297834162596,69.00194652473031,19820600
2017-04-24,70.61603546142578,71.05991014721803,69.74443034599535,69.84934953930788,25468300
2017-04-25,71.22938537597656,71.9315065631222,71.22938537597656,71.46342782410159,18253800
2017-04-26,71.3666000366211,71.86696742194538,71.13255752528704,71.30203531130871,12832200
2017-04-27,70.70480346679688,71.3181558386969,70.2205805025512,71.3181558386969,13329000
2017-04-28,70.2125015258789,70.89848450474352,70.17214705061633,70.69672444288756,10755600
2017-05-01,70.26092529296875,70.80971293345766,69.8574051501748,70.5030398415366,15712300
2017-05-02,69.80899810791016,70.11567125871787,69.42161598726314,69.97847586155888,14414200
2017-05-03,70.2125015258789,70.2932043191756,69.42159937422296,69.45388172298733,11540500
2017-05-04,70.29322052001953,70.80165993370547,69.86549007546016,70.76937757750082,11540100
2017-05-05,70.2125015258789,70.48689225453337,69.74441670463821,70.41426158773488,9436000
2017-05-08,70.29322052001953,70.47077040053018,69.93005478786947,70.24480006432749,8162200
2017-05-09,70.0107650756836,70.89043628658176,69.80900494578249,70.4223574647064,10273900
2017-05-10,70.55953979492188,70.59989427631336,69.78478177859454,69.83320223048081,8334900
2017-05-11,70.34162902832031,70.59988165425827,69.68792225858029,70.28513030158149,10907400
2017-05-12,70.14794921875,70.25286841007345,69.67986431483035,69.95426124918066,8738800
2017-05-15,70.4869155883789,70.60797289701274,70.09953958942721,70.29322758890305,8835600
2017-05-16,70.70480346679688,71.0921793753018,70.48689913068743,70.50304338525875,9795000
2017-05-17,68.00929260253906,70.70481077215355,67.76718417401565,70.70481077215355,24679700
2017-05-18,67.75912475585938,68.43704202879104,67.27490165075437,67.84789971013889,23350100
2017-05-19,68.42086029052734,68.87280078676778,67.91242723225685,67.96084766907475,13412900
2017-05-22,68.35633087158203,68.83248798913111,67.96088273334107,68.74371303767671,11636000
2017-05-23,69.21179962158203,69.46198022295944,68.20299892927855,68.39668693817619,11753000
2017-05-24,69.17142486572266,69.3812570722715,68.79211493138672,69.30862024194617,9833800
2017-05-25,68.88091278076172,69.47005511769864,68.66301453173253,69.39741826320156,12238500
2017-05-26,68.88896942138672,69.05037503939647,68.61457248209456,68.6872093202597,8113500
2017-05-30,67.71068572998047,68.71948615457127,67.61383867261725,68.7033418997295,12603200
2017-05-31,66.29837036132812,67.64612635707935,65.88677803162835,67.57349567625391,28327900
2017-06-01,67.03276824951172,67.04891250425875,65.8948445790104,66.54854527999564,17123500
2017-06-02,66.6938247680664,66.97628770459261,66.16118125307848,66.41136183154022,14998500
2017-06-05,66.81486511230469,67.39593509551507,66.64538739340642,66.69380783959774,9080200
2017-06-06,66.95206451416016,67.16189672234276,66.28221956776544,66.4113489750252,12196800
2017-06-07,67.71875762939453,67.88016323389395,67.06505076954488,67.234528501438,13711100
2017-06-08,68.55809020996094,69.18758699221503,67.70262922285006,67.71877348141663,17951000
2017-06-09,70.18023681640625,70.25287365868994,68.91318355577526,69.01003062641017,19120200
2017-06-12,70.19638061523438,70.8097269202284,70.12374377342485,70.18023635828561,16053400
2017-06-13,70.43041229248047,70.89849719752121,70.19637599718965,70.65638877428705,12557200
2017-06-14,70.28516387939453,70.46271379902932,69.26022501227268,70.02691113007972,16175700
2017-06-15,69.865478515625,70.27707079259555,69.59915373892471,69.60722586594774,12509700
2017-06-16,69.55074310302734,70.18023364059344,69.42161368135753,70.09145870250288,16936600
2017-06-19,71.07605743408203,71.20518687108846,70.09146702721455,70.18831410496938,15972300
2017-06-20,70.63219451904297,70.95501200838791,70.51114334811616,70.81781657651655,11197800
2017-06-21,70.30937194824219,70.65639961630144,70.01883686999582,70.59990702648857,10005900
2017-06-22,70.22866821289062,70.50306521048506,69.93006714040459,70.15603751652299,12180600
2017-06-23,70.09953308105469,71.01955868968356,69.89777297114081,70.74516789567105,18812000
2017-06-26,70.40618896484375,70.75321651507848,69.90582795559489,70.22057315729285,10082400
2017-06-27,71.0599365234375,71.7782022581603,70.61606167288659,70.78553948203368,15415200
2017-06-28,72.48837280273438,72.69013291476128,71.50378247088632,71.50378247088632,17466200
2017-06-29,73.5617446899414,74.77230547093694,72.88382745082403,74.52211872261442,27697800
2017-06-30,73.76349639892578,74.24771942459675,73.56980842010336,74.21543706858805,16892700
2017-07-03,75.26473999023438,75.85712287812231,74.17736019552598,74.29907719411378,13208100
2017-07-05,76.01940155029297,76.108664792627,75.15111871303257,75.56497500102694,17535400
2017-07-06,75.77594757080078,76.69292329658037,75.37020785244783,75.90578725240017,16596100
2017-07-07,76.15735626220703,76.41702947647188,75.6542428920614,76.246619510026,12817800
2017-07-10,75.62178802490234,76.01941130654065,75.54063510974913,75.87334472680234,13987200
2017-07-11,75.32966613769531,75.73540600978316,74.88334980195901,75.73540600978316,13262300
2017-07-12,75.0699691772461,75.32964236579285,74.71291622133286,75.15111588783624,13540100
2017-07-13,75.54875946044922,75.77597278776415,74.93203314980956,75.21605600005203,12820100
2017-07-14,74.85901641845703,75.15114966074388,73.50384655018743,73.69048344930962,22235200
2017-07-17,74.16110229492188,74.64798869948763,74.04749567355975,74.51003868656169,14374200
2017-07-18,73.90145111083984,74.31530746379207,73.29284137636238,73.39833150154305,14719400
