Date,Open,High,Low,Close,Volume,ticker,company
,NVDA,NVDA,NVDA,NVDA,NVDA,,
2017-03-29,2.6633172589156233,2.675648620483129,2.6450670601807804,2.6472866535186768,349992000,NVDA,NVIDIA
2017-03-30,2.6544377041285303,2.7128882289299643,2.648765359797907,2.6980905532836914,525532000,NVDA,NVIDIA
2017-03-31,2.6884736521723003,2.710176842782339,2.6734294778998544,2.6865005493164062,440808000,NVDA,NVIDIA
2017-04-03,2.6869929825357333,2.704256743973971,2.649258962933271,2.6729352474212646,445232000,NVDA,NVIDIA
2017-04-04,2.550114991440288,2.575270922622034,2.474647433096127,2.4854989051818848,1271280000,NVDA,NVIDIA
2017-04-05,2.466755904239737,2.5247132279236064,2.4539313269753276,2.4670026302337646,747048000,NVDA,NVIDIA
2017-04-06,2.472181043590089,2.49709024812663,2.4270483102367666,2.4850056171417236,635120000,NVDA,NVIDIA
2017-04-07,2.49141850753168,2.5089289962465395,2.459357065884833,2.4744012355804443,429068000,NVDA,NVIDIA
2017-04-10,2.4751412951372656,2.481800074562135,2.4070724393210363,2.4112651348114014,756332000,NVDA,NVIDIA
2017-04-11,2.3811770898829936,2.4391344264913766,2.3762446857127513,2.4198975563049316,618148000,NVDA,NVIDIA
2017-04-12,2.4198975147701094,2.4342017453396054,2.3947415718501945,2.399920701980591,414092000,NVDA,NVIDIA
2017-04-13,2.375750382700472,2.397453327449566,2.3550336360931396,2.3550336360931396,506892000,NVDA,NVIDIA
2017-04-17,2.3678582953257292,2.4475185530456507,2.3626791672883125,2.4472720623016357,497292000,NVDA,NVIDIA
2017-04-18,2.4329675781032374,2.4549174845589414,2.4070719381738193,2.44875168800354,370116000,NVDA,NVIDIA
2017-04-19,2.4662633419203566,2.490432617301038,2.451712384439807,2.45837140083313,380828000,NVDA,NVIDIA
2017-04-20,2.4729211137379505,2.5020230140525976,2.451711150538663,2.4973371028900146,404016000,NVDA,NVIDIA
2017-04-21,2.4869791622020805,2.5104087231981578,2.475141253910221,2.5076959133148193,341896000,NVDA,NVIDIA
2017-04-24,2.539263929679822,2.5520885068600805,2.5183009227671183,2.53901743888855,371820000,NVDA,NVIDIA
2017-04-25,2.553567904815004,2.5977139737402397,2.532111450014537,2.583163022994995,388440000,NVDA,NVIDIA
2017-04-26,2.596728061376058,2.599194145318374,2.5634334585428356,2.565406560897827,327004000,NVDA,NVIDIA
2017-04-27,2.5728051345395255,2.6137449480312336,2.554801429194126,2.6053597927093506,319700000,NVDA,NVIDIA
2017-04-28,2.5984540068483755,2.6053595111440346,2.566639059656247,2.5723116397857666,348248000,NVDA,NVIDIA
2017-05-01,2.583163870513796,2.635202129147756,2.576011638166677,2.6300227642059326,307732000,NVDA,NVIDIA
2017-05-02,2.6031398304673488,2.60437298979295,2.5293984080834004,2.5520880222320557,629972000,NVDA,NVIDIA
2017-05-03,2.5451824259786315,2.580696613585841,2.530384985009593,2.571078300476074,336904000,NVDA,NVIDIA
2017-05-04,2.5772448147812224,2.5883430172128152,2.553322033326508,2.5612142086029053,209788000,NVDA,NVIDIA
2017-05-05,2.54962258582708,2.5686127268182646,2.5340849625422317,2.561460494995117,228428000,NVDA,NVIDIA
2017-05-08,2.573297820594283,2.574777470569062,2.5232326841642423,2.5345776081085205,365240000,NVDA,NVIDIA
2017-05-09,2.5402503226320974,2.5878491475056147,2.5318649326165783,2.5387704372406006,847672000,NVDA,NVIDIA
2017-05-10,2.8186911199192006,3.0044007325611695,2.812032341630663,2.9913294315338135,2129096000,NVDA,NVIDIA
2017-05-11,2.960747760929341,3.2167458003120966,2.9572950089469856,3.119821548461914,1939792000,NVDA,NVIDIA
2017-05-12,3.123028032221316,3.1962760068959337,3.102064792891476,3.1541028022766113,962620000,NVDA,NVIDIA
2017-05-15,3.1952895015074647,3.314903137813007,3.1908500807416007,3.312436819076538,1087540000,NVDA,NVIDIA
2017-05-16,3.363488787334335,3.3896313926772894,3.2890078814292685,3.374093770980835,1120700000,NVDA,NVIDIA
2017-05-17,3.307257878099662,3.3260015252362867,3.145717754932532,3.1499104499816895,1271368000,NVDA,NVIDIA
2017-05-18,3.19380992444988,3.290734190378504,3.133386520780959,3.281855583190918,1156032000,NVDA,NVIDIA
2017-05-19,3.3830785043112916,3.4124578070084066,3.3383922034819054,3.357649326324463,1018372000,NVDA,NVIDIA
2017-05-22,3.4013483299681746,3.4435657167340294,3.3904851921445487,3.429246425628662,836608000,NVDA,NVIDIA
2017-05-23,3.4489971802657418,3.4512191107462415,3.350489633556765,3.3830785751342773,681248000,NVDA,NVIDIA
2017-05-24,3.4801047801094693,3.482820682286579,3.4090015899520933,3.4210991859436035,815996000,NVDA,NVIDIA
