Date,Open,High,Low,Close,Volume,ticker,company
,BLK,BLK,BLK,BLK,BLK,,
2017-03-29,309.158603451517,311.1188386243927,308.39902603101183,309.8855285644531,461600,BLK,BlackRock
2017-03-30,308.8156239073542,313.74066438640494,308.8156239073542,312.85040283203125,483800,BLK,BlackRock
2017-03-31,312.47474186995447,315.4640741395469,311.64983461943405,313.2343444824219,434600,BLK,BlackRock
2017-04-03,313.4956724228173,314.6146498936577,308.86467649433564,312.07452392578125,502200,BLK,BlackRock
2017-04-04,311.3720982716948,311.9029850266187,309.60790119076336,311.0208740234375,407500,BLK,BlackRock
2017-04-05,313.2097264890698,315.9131879480912,310.53076672293827,311.11065673828125,467000,BLK,BlackRock
2017-04-06,311.38836485770236,314.81057602879554,310.5634329510577,313.71612548828125,330700,BLK,BlackRock
2017-04-07,311.77225915002606,317.96326179700486,311.77225915002606,315.2843017578125,550100,BLK,BlackRock
2017-04-10,315.33329188415627,317.7427331727362,313.7488074400525,315.1781311035156,390300,BLK,BlackRock
2017-04-11,313.37303610521985,314.05910837311757,309.9998287606555,313.67523193359375,442000,BLK,BlackRock
2017-04-12,312.7605688602883,314.25524725318235,310.6778497002068,311.5436096191406,377900,BLK,BlackRock
2017-04-13,309.4363928444605,314.0755892657849,308.74216967630434,309.5507507324219,366700,BLK,BlackRock
2017-04-17,311.3312020496662,313.71614173151085,310.2040742169999,313.4710998535156,426700,BLK,BlackRock
2017-04-18,311.66604861843086,313.8222973190512,310.1387182515375,313.3158874511719,498500,BLK,BlackRock
2017-04-19,314.5573619937285,315.1454275345724,306.7083208850396,307.9988098144531,687200,BLK,BlackRock
2017-04-20,309.01979385804964,312.68702217645387,306.8308926532102,311.66607666015625,725800,BLK,BlackRock
2017-04-21,310.11424541220316,311.49456574850797,307.7538074070737,308.7829284667969,493800,BLK,BlackRock
2017-04-24,315.21082349539154,317.8081031291732,313.7324962552273,315.79888916015625,595800,BLK,BlackRock
2017-04-25,317.5876800959406,317.5876800959406,314.74535773644766,317.0567932128906,545100,BLK,BlackRock
2017-04-26,317.2690368135859,320.0868314673133,316.1664106771589,317.612060546875,465300,BLK,BlackRock
