Date,Open,High,Low,Close,Volume,ticker,company
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,
2017-03-29,41.93700047724774,42.37689487559268,41.86882590026654,42.29130554199219,29146000,GOOGL,Alphabet
2017-03-30,42.39630540475575,42.39730009987512,42.137046853948526,42.27190017700195,18988000,GOOGL,Alphabet
2017-03-31,42.14002798599817,42.275879791196296,42.060907967544466,42.188297271728516,28820000,GOOGL,Alphabet
2017-04-03,42.23557258058484,42.745634746610975,42.17486201260946,42.633670806884766,39388000,GOOGL,Alphabet
2017-04-04,42.19824989984302,42.44706032661911,42.17386468604934,42.425662994384766,26970000,GOOGL,Alphabet
2017-04-05,42.53215511340298,42.824754918951655,42.1743648153011,42.243534088134766,37104000,GOOGL,Alphabet
2017-04-06,42.2728980845644,42.476427148329925,41.99920884063535,42.05394744873047,30672000,GOOGL,Alphabet
2017-04-07,42.04896980069803,42.092759168164456,41.66580334400054,41.904659271240234,22232000,GOOGL,Alphabet
2017-04-10,41.87679282283449,42.13555784123607,41.83947277044317,41.8847541809082,20924000,GOOGL,Alphabet
2017-04-11,41.88474842876932,42.03055098168956,41.53143806064856,41.79418182373047,19486000,GOOGL,Alphabet
2017-04-12,41.723518773128475,41.98526783026364,41.6802267607922,41.872806549072266,22716000,GOOGL,Alphabet
2017-04-13,41.851907218208794,41.98576964259605,41.693169822762094,41.809112548828125,21474000,GOOGL,Alphabet
2017-04-17,41.86882984882674,42.57843853684205,41.85141129401871,42.55305862426758,20982000,GOOGL,Alphabet
2017-04-18,42.42417310128657,42.66551955280892,42.35998109558671,42.49633026123047,18724000,GOOGL,Alphabet
2017-04-19,42.665516352071535,42.805346940229015,42.473433900407464,42.621726989746094,21606000,GOOGL,Alphabet
2017-04-20,42.7824600493043,42.990962574816166,42.67099345033075,42.799381256103516,23776000,GOOGL,Alphabet
2017-04-21,42.826251409248925,42.91682182168047,42.682442025760714,42.74314880371094,23458000,GOOGL,Alphabet
2017-04-24,43.21539010857216,43.788649595168835,43.09944358901415,43.73739242553711,33930000,GOOGL,Alphabet
2017-04-25,43.90309670682976,44.400220216435116,43.75480742263553,44.230533599853516,40760000,GOOGL,Alphabet
2017-04-26,44.357432089692125,44.437053260907625,44.04691635573521,44.24546813964844,26466000,GOOGL,Alphabet
2017-04-27,44.28825686507737,44.45645144135251,44.14792893567731,44.35991287231445,46846000,GOOGL,Alphabet
2017-04-28,46.22897947248062,46.572335290313646,45.9413531524303,46.006046295166016,76918000,GOOGL,Alphabet
2017-05-01,45.98763927029684,46.56836281167194,45.82093671227068,46.41907501220703,46556000,GOOGL,Alphabet
2017-05-02,46.44146439214126,46.92515193567673,46.328501964782554,46.631553649902344,35026000,GOOGL,Alphabet
2017-05-03,46.579808565636625,47.28393883673335,46.53800858998192,47.19685745239258,36496000,GOOGL,Alphabet
2017-05-04,47.288418890232826,47.72881447508053,47.14311367019751,47.50886535644531,38752000,GOOGL,Alphabet
2017-05-05,47.608384548319535,47.693977680464066,47.179435582153296,47.28791809082031,32310000,GOOGL,Alphabet
2017-05-08,47.14709471946118,47.82087158224147,47.14460418510918,47.7064208984375,37534000,GOOGL,Alphabet
2017-05-09,47.837790914882554,47.88108293028391,47.49293924120445,47.607887268066406,33758000,GOOGL,Alphabet
2017-05-10,47.58350728595059,47.607888705866756,47.26602490366015,47.514835357666016,22920000,GOOGL,Alphabet
2017-05-11,47.33818009516286,47.671589001797045,47.20481881043702,47.56708526611328,20622000,GOOGL,Alphabet
2017-05-12,47.66461938370445,47.67108490179041,47.376495700168334,47.529762268066406,24298000,GOOGL,Alphabet
2017-05-15,47.53722800502282,47.90596376626634,47.41431481909289,47.732791900634766,26754000,GOOGL,Alphabet
