Date,Open,High,Low,Close,Volume,ticker,company
,AXP,AXP,AXP,AXP,AXP,,
2017-03-29,70.14930978713456,70.94513955543907,69.87211264733868,69.97047424316406,2913600,AXP,American Express
2017-03-30,69.92575286872315,70.90936869928936,69.82739128566654,70.82888793945312,2924100,AXP,American Express
2017-03-31,70.57852434718858,71.02562002737547,70.46228192630991,70.7394790649414,5228400,AXP,American Express
2017-04-03,70.79311525736507,70.80205907951184,69.72008855242423,70.27448272705078,3022700,AXP,American Express
2017-04-04,70.1850684287031,70.29237383333708,69.88104668211344,69.97940826416016,2563700,AXP,American Express
2017-04-05,70.56303865328705,70.95810050246952,69.7280327723059,69.81781768798828,2858400,AXP,American Express
2017-04-06,69.81780945011077,70.30265615776804,69.2701126238766,69.96146392822266,2914800,AXP,American Express
2017-04-07,69.56640045933145,70.24877113458658,69.46763502078035,69.82677459716797,2203000,AXP,American Express
2017-04-10,69.9614519796513,70.13204806528825,69.4586511169083,69.57537078857422,2217100,AXP,American Express
2017-04-11,69.61128585323868,69.64720117903524,68.85708456195488,69.36886596679688,4642300,AXP,American Express
2017-04-12,69.48558802624355,69.56639922460027,68.75832149177403,68.84810638427734,3055800,AXP,American Express
2017-04-13,68.53384944949754,68.96481963341519,67.96819166415273,68.0579833984375,3666600,AXP,American Express
2017-04-17,68.08492526152499,68.87504191433473,67.90534862442168,68.83912658691406,4160800,AXP,American Express
2017-04-18,68.64162010632695,68.67753544651188,67.81558783252564,68.04903411865234,3845900,AXP,American Express
2017-04-19,68.40816585896386,68.49795076491105,67.79761890831392,67.83353424072266,5283600,AXP,American Express
2017-04-20,69.5843438563111,72.08040051410102,69.54842853423855,71.84695434570312,11099300,AXP,American Express
2017-04-21,71.72128039575041,72.25102302753866,71.37111444005554,71.46089935302734,5837800,AXP,American Express
2017-04-24,72.40363593356355,72.65503635310095,72.04448954130397,72.23303985595703,3563200,AXP,American Express
2017-04-25,72.7807498223425,73.08602670893133,72.39466857910156,72.39466857910156,5061300,AXP,American Express
2017-04-26,72.38569782257395,72.65505253916461,71.9637012314178,72.29590606689453,3661600,AXP,American Express
2017-04-27,72.52036773764974,72.61015948835406,71.90084712871263,72.12531280517578,2922700,AXP,American Express
2017-04-28,71.77514419601849,71.98164877450763,70.9760469659026,71.1556167602539,5313200,AXP,American Express
2017-05-01,71.12869187830405,71.3711118194417,70.82341496522939,71.1376724243164,3458100,AXP,American Express
2017-05-02,71.06585723528785,71.52376927956236,71.06585723528785,71.41602325439453,3334900,AXP,American Express
2017-05-03,71.13768046499091,71.38908098055666,70.65283367776401,70.77853393554688,3800600,AXP,American Express
2017-05-04,71.13765224308995,71.30824146803282,70.02429775849106,70.32957458496094,3902200,AXP,American Express
2017-05-05,70.58098340729893,70.68872939126501,69.92554065926494,70.32060241699219,2936700,AXP,American Express
2017-05-08,70.48222622520301,70.69771136823192,69.98839897018968,70.17695617675781,2608600,AXP,American Express
2017-05-09,70.17695189606683,70.69770705577562,70.1140949309455,70.42835235595703,2570600,AXP,American Express
2017-05-10,70.28470872265243,70.6259010184899,70.15900846107563,70.6169204711914,2396900,AXP,American Express
2017-05-11,70.21286440253031,70.43733009032631,69.35989752896516,69.96146392822266,3780600,AXP,American Express
2017-05-12,69.76392111210284,69.86268654587707,69.33295090122256,69.57537078857422,2865800,AXP,American Express
2017-05-15,69.5663927940076,70.58995554425515,69.5663927940076,70.32957458496094,3327000,AXP,American Express
2017-05-16,70.57199803821139,70.60791336374479,69.88962055337274,70.1500015258789,2457500,AXP,American Express
2017-05-17,70.14998848297013,70.14998848297013,68.45302905538153,68.56975555419922,4441600,AXP,American Express
2017-05-18,68.48000040208079,69.00076252836894,68.2106456420406,68.57876586914062,3545700,AXP,American Express
2017-05-19,68.7313906540261,69.44967668542843,68.50692498481001,68.95585632324219,3283900,AXP,American Express
2017-05-22,69.09055103324405,69.24319294035222,68.68651544714464,69.11749267578125,2800000,AXP,American Express
2017-05-23,69.15338687034505,69.51253334494207,68.97381705812116,69.31500244140625,2239600,AXP,American Express
2017-05-24,69.54844171213217,69.54844171213217,69.07257559226258,69.24317169189453,2091300,AXP,American Express
2017-05-25,69.5753531808062,69.9614342741759,69.36884867164699,69.53046417236328,3185200,AXP,American Express
2017-05-26,69.28805803918398,69.67413924702151,69.15337727363168,69.5484390258789,1858800,AXP,American Express
2017-05-30,69.35091307492176,69.5125286350325,69.12644739977624,69.21623229980469,2073000,AXP,American Express
2017-05-31,69.21620921941629,69.23417030352206,68.21958825623378,69.08153533935547,3117100,AXP,American Express
2017-06-01,69.34193913474634,70.37447575664446,69.09053182534764,70.2846908569336,3553400,AXP,American Express
2017-06-02,69.82678145217959,70.6977093957315,69.82678145217959,70.4732437133789,3534800,AXP,American Express
2017-06-05,70.70668207713524,71.11071752037385,70.58098185700997,70.90421295166016,2738600,AXP,American Express
2017-06-06,70.4462971547558,70.86829366307978,70.29366216029968,70.79646301269531,2878000,AXP,American Express
2017-06-07,70.85033074693244,71.909801884661,70.74258478455378,71.65840148925781,4284000,AXP,American Express
2017-06-08,71.65842604096909,72.0085919759903,71.53272580019991,71.78412628173828,4079800,AXP,American Express
2017-06-09,72.17917623544822,72.48445309154667,71.5865904620721,72.10734558105469,3849400,AXP,American Express
2017-06-12,72.1432515737635,72.48444371291244,71.89185116606258,71.98163604736328,3352300,AXP,American Express
2017-06-13,72.00858349586467,72.49343016036877,71.89186381465294,72.35874938964844,3174400,AXP,American Express
2017-06-14,71.92780058500763,72.65506737348579,71.48784966297829,72.58323669433594,4013100,AXP,American Express
2017-06-15,72.17019613267165,72.94235854675595,72.03552221754508,72.45751190185547,2773400,AXP,American Express
2017-06-16,72.60116951180233,73.15784678316784,72.5203583166962,73.13090515136719,5914700,AXP,American Express
2017-06-19,73.22966729060656,73.57085944325681,72.98724741648715,73.51698303222656,3076500,AXP,American Express
2017-06-20,73.60678312208627,74.35200391609129,73.44516757094635,74.08264923095703,3929100,AXP,American Express
2017-06-21,74.16345937014121,74.34303602439563,73.61576256242586,73.81329345703125,2683400,AXP,American Express
2017-06-22,73.72349717419617,74.19038270288614,73.67860130502596,73.84919738769531,2312100,AXP,American Express
2017-06-23,73.97490062618368,74.25323584600665,73.678604317899,73.822265625,3785300,AXP,American Express
2017-06-26,74.07367069800225,74.78298303337064,74.01980112954215,74.48668670654297,2491600,AXP,American Express
2017-06-27,74.576467927413,74.98948391559209,74.53157890595882,74.59442901611328,2994500,AXP,American Express
2017-06-28,74.98051578051593,75.66288649845649,74.8817503357866,75.3935317993164,3668500,AXP,American Express
2017-06-29,76.24649282011461,76.66848935182074,74.66625952498507,75.08824920654297,5092600,AXP,American Express
2017-06-30,75.50126741279789,75.99509461338144,75.05233608504864,75.63594818115234,3320800,AXP,American Express
2017-07-03,76.03999903360386,76.98275081775964,76.03999903360386,76.40811920166016,2306900,AXP,American Express
2017-07-05,76.80467792173836,77.39950052202218,76.43516139083043,76.50726318359375,3501200,AXP,American Express
2017-07-06,76.30897423152393,76.46218535912512,75.452787929278,75.47080993652344,3213400,AXP,American Express
2017-07-07,75.6420537998602,76.32700700214451,75.49785023053522,76.00255584716797,2454600,AXP,American Express
2017-07-10,75.82230687983215,76.21885984820665,75.67811017606289,75.97552490234375,2147000,AXP,American Express
2017-07-11,75.91241441532188,75.98450930722774,75.2905487001129,75.84932708740234,2733200,AXP,American Express
2017-07-12,75.95747619132705,76.58835637416732,75.75919975889163,76.44415283203125,4629100,AXP,American Express
2017-07-13,76.5433121381719,76.99393801750271,76.37207210370451,76.93986511230469,3309400,AXP,American Express
2017-07-14,76.47120326488096,77.11109112914707,76.23687590404963,76.8587417602539,3354700,AXP,American Express
2017-07-17,76.72355601135027,77.0750436300684,76.40811928634744,76.80467224121094,2190500,AXP,American Express
2017-07-18,76.57034397053395,77.11109361790118,76.39009638007983,77.07504272460938,2816000,AXP,American Express
2017-07-19,77.29134605447865,77.48962252437381,76.87677110651816,77.4445571899414,5539700,AXP,American Express
2017-07-20,76.55229683350873,77.01193010109306,76.18278045556568,76.92180633544922,5386400,AXP,American Express
2017-07-21,77.31836936028017,77.75998068342241,76.99391826033794,77.13811492919922,3570400,AXP,American Express
2017-07-24,77.01195240760742,77.21022887505619,75.57896555359886,76.60639190673828,5389100,AXP,American Express
2017-07-25,77.36345331442801,77.59778071407911,76.67850687853364,76.97592163085938,3255200,AXP,American Express
2017-07-26,76.97590825307708,77.25529406979466,76.75960290206551,76.87677001953125,3038100,AXP,American Express
2017-07-27,76.76858933200413,76.78661133334346,75.10127573003403,75.5699234008789,6119300,AXP,American Express
2017-07-28,75.59700575844559,76.69653416005204,75.36268521869808,76.42616271972656,3321200,AXP,American Express
2017-07-31,76.75960278048284,77.2372650635355,76.46218808031644,76.81368255615234,3079800,AXP,American Express
2017-08-01,77.25527369483576,77.36341946581513,76.73254621509311,76.82266998291016,3148800,AXP,American Express
2017-08-02,76.74158089415016,76.93084291928186,76.57935531889376,76.87677001953125,3252300,AXP,American Express
2017-08-03,76.82270032703096,77.39950092009317,76.732576523616,77.09307861328125,2381800,AXP,American Express
2017-08-04,77.49864334914406,77.80507254849898,77.36345419872295,77.48062133789062,2840200,AXP,American Express
2017-08-07,77.59774938860535,77.67886559558731,77.21922542536407,77.3724365234375,2089100,AXP,American Express
2017-08-08,76.99394241521938,78.11149273451022,76.97592040445907,77.45358276367188,2922800,AXP,American Express
2017-08-09,77.27329178102549,77.4805826248996,76.82266608877971,77.22823333740234,2961000,AXP,American Express
2017-08-10,77.00293702710077,77.1291116979445,76.20082367273547,76.20983123779297,3755200,AXP,American Express
2017-08-11,76.39009635906379,76.48022015426606,75.67810668775765,75.96650695800781,3078600,AXP,American Express
2017-08-14,76.37206675729979,77.21023110921986,76.35404474883049,77.02998352050781,2893600,AXP,American Express
2017-08-15,77.49862334820659,78.3818529438079,77.39948512188387,78.2196273803711,3774100,AXP,American Express
2017-08-16,78.40888840620123,79.11186354692377,78.39987396501135,78.7603759765625,3379600,AXP,American Express
2017-08-17,78.71528637015685,78.97665007602454,77.55267822736863,77.5887222290039,3870400,AXP,American Express
2017-08-18,77.49861651803477,77.62479118114283,76.79564143043179,76.9488525390625,4271200,AXP,American Express
2017-08-21,77.01195226890779,77.18319228612414,76.56132643497385,76.87677001953125,2505100,AXP,American Express
2017-08-22,77.02998115282769,77.2643085117546,76.52528241914314,76.87677001953125,2155300,AXP,American Express
2017-08-23,76.34502858043437,77.0660326709902,76.33601413840117,76.8587417602539,1960400,AXP,American Express
2017-08-24,77.04800741590039,77.08405830972664,76.64244689336363,76.93084716796875,2057900,AXP,American Express
2017-08-25,77.05701997121415,77.47159492605566,76.98491818532742,77.02998352050781,2302100,AXP,American Express
2017-08-28,77.20123458698389,77.2282710415579,76.79566714035633,76.97592163085938,2105500,AXP,American Express
2017-08-29,76.38106457386768,77.06601763869006,76.0656279242795,76.98490142822266,2779400,AXP,American Express
2017-08-30,76.94884073252834,77.27329178102549,76.80464408653093,77.22823333740234,2131700,AXP,American Express
2017-08-31,77.50764689531044,77.75999627341346,77.237268632483,77.59777069091797,3792300,AXP,American Express
2017-09-01,77.78703071625594,77.99432162920597,77.55271022892681,77.63381958007812,2262700,AXP,American Express
2017-09-05,77.25528916593068,77.42652917227738,76.31798666572385,76.88577270507812,3089800,AXP,American Express
2017-09-06,77.12010482225989,77.36343974675678,76.60639164742908,76.81368255615234,2823300,AXP,American Express
2017-09-07,76.84973141090096,77.07504434169826,75.77724653598918,76.07466125488281,2905400,AXP,American Express
2017-09-08,75.86735547682926,76.61539591083688,75.72315192887442,75.9304428100586,3462100,AXP,American Express
2017-09-11,76.57933124040804,77.6157717077738,76.57933124040804,77.22823333740234,3397500,AXP,American Express
2017-09-12,77.48061400981875,78.04840013667958,77.3364104294067,78.00334167480469,3333300,AXP,American Express
2017-09-13,77.88618089623286,78.2016176590931,77.8591444417028,78.08445739746094,2396500,AXP,American Express
2017-09-14,77.99430781339422,78.22863513521958,77.6518347091906,77.67887115478516,2764900,AXP,American Express
2017-09-15,77.97627490168217,78.39986419677734,77.57071448672043,78.39986419677734,7791600,AXP,American Express
2017-09-18,78.4809959008886,79.19298553466797,78.36382878489682,79.19298553466797,3395100,AXP,American Express
2017-09-19,79.2830921004924,80.41867086629179,79.20197589350525,80.21138000488281,4043800,AXP,American Express
2017-09-20,80.43671903423927,80.55387928688245,79.55348928998966,79.69769287109375,4251000,AXP,American Express
2017-09-21,79.71569611405955,80.03113965446175,79.34618655747933,79.68865966796875,2877800,AXP,American Express
2017-09-22,79.58053049908769,79.95004013281718,79.40027602750804,79.670654296875,2770100,AXP,American Express
2017-09-25,79.56251515219665,79.88696638024327,79.16596212324943,79.49942779541016,2863100,AXP,American Express
2017-09-26,79.73373038320231,80.00410173838334,79.49038859993493,79.9320068359375,2197800,AXP,American Express
2017-09-27,80.82425516519746,80.87832806850443,80.23844016735372,80.65301513671875,2888900,AXP,American Express
2017-09-28,80.41868751349635,81.39203406681067,80.41868751349635,81.23882293701172,2458800,AXP,American Express
2017-09-29,81.14869005110123,81.80659982931492,81.04955183093145,81.52721405029297,2996300,AXP,American Express
