Date,Open,High,Low,Close,Volume,company,ticker
2019-01-10,36.37440495188372,36.725030654714004,35.98323116880231,36.68448257446289,143122800.0,Apple,AAPL
2019-01-11,36.46504026047846,36.66062531231102,36.138264476061444,36.324310302734375,108092800.0,Apple,AAPL
2019-01-14,35.98085074984158,36.08102901182758,35.59206082583094,35.778106689453125,129756800.0,Apple,AAPL
2019-01-15,35.84250960344726,36.586693084987196,35.790034753898944,36.51036834716797,114843600.0,Apple,AAPL
2019-01-16,36.51274559172934,37.18060421377019,36.49366350086684,36.95639419555664,122278800.0,Apple,AAPL
2019-01-17,36.77988566528837,37.605168764223066,36.55567565877573,37.17583084106445,119284800.0,Apple,AAPL
2019-01-18,37.56700416186809,37.657643177830934,37.204451737553185,37.40481185913086,135004000.0,Apple,AAPL
2019-01-22,37.307027101535304,37.383351840220506,36.40303152459061,36.56522750854492,121576000.0,Apple,AAPL
2019-01-23,36.76796298779607,37.00409978164385,36.1835880239302,36.713104248046875,92522400.0,Apple,AAPL
2019-01-24,36.75843043409853,36.846681940958746,36.19313745960458,36.422115325927734,101766000.0,Apple,AAPL
2019-01-25,37.085201357687176,37.71728346357588,36.80852008233455,37.6290283203125,134142000.0,Apple,AAPL
2019-01-28,37.15912531887596,37.28792849018852,36.6510788795798,37.2807731628418,104768400.0,Apple,AAPL
2019-01-29,37.26885403978137,37.7172740562397,36.75841996043398,36.89437484741211,166348800.0,Apple,AAPL
2019-01-30,38.93850500825314,39.63021359546392,38.21817146161812,39.41554641723633,244439200.0,Apple,AAPL
2019-01-31,39.62066671326708,40.30999127047661,39.25095896483175,39.699378967285156,162958400.0,Apple,AAPL
2019-02-01,39.82341357723608,40.30522272121144,39.57773393313214,39.71846389770508,130672400.0,Apple,AAPL
2019-02-04,39.93074966548283,40.944462599990764,39.8997408110696,40.8466682434082,125982000.0,Apple,AAPL
2019-02-05,41.23068302109854,41.76019919785471,41.109038790046775,41.545528411865234,144406400.0,Apple,AAPL
2019-02-06,41.65762803699635,41.877070227096375,41.22829379954388,41.559837341308594,112958400.0,Apple,AAPL
2019-02-07,41.120962293716275,41.4882861658143,40.62961029295609,40.77272415161133,126966800.0,Apple,AAPL
2019-02-08,40.480473835526816,40.880511204518456,40.34393223055581,40.82062530517578,95280000.0,Apple,AAPL
2019-02-11,40.973931938050356,41.01225978981382,40.54275274357416,40.58586883544922,83973600.0,Apple,AAPL
2019-02-12,40.74637386107052,40.96196167096465,40.65055421378195,40.935611724853516,89134000.0,Apple,AAPL
2019-02-13,41.05539437505655,41.31649612941113,40.70326484554664,40.76554489135742,89960800.0,Apple,AAPL
2019-02-14,40.65294559680587,41.024235249333614,40.573895770902965,40.91404724121094,87342800.0,Apple,AAPL
2019-02-15,41.02184640012285,41.12964030196994,40.66253095720206,40.82302474975586,98507200.0,Apple,AAPL
2019-02-19,40.652954354801764,41.06736384489284,40.60025445951318,40.945194244384766,75891200.0,Apple,AAPL
2019-02-20,41.00747107397199,41.51770013159029,40.959563083125786,41.20868682861328,104457600.0,Apple,AAPL
2019-02-21,41.15359339271642,41.29013135127921,40.794277973667924,40.9763298034668,68998800.0,Apple,AAPL
2019-02-22,41.100899072957226,41.4410506104486,41.052991074957,41.43386459350586,75652800.0,Apple,AAPL
2019-02-25,41.71892110178259,42.12853867814377,41.66861532926052,41.735687255859375,87493600.0,Apple,AAPL
2019-02-26,41.6111238651416,41.99199734395085,41.481768263377155,41.759639739990234,68280800.0,Apple,AAPL
2019-02-27,41.49135267211243,41.920134150299994,41.3763691010239,41.88899230957031,111341600.0,Apple,AAPL
2019-02-28,41.75725140765541,41.89858128590096,41.42188809986802,41.47698211669922,112861600.0,Apple,AAPL
2019-03-01,41.74765912168646,41.956060888063966,41.4146936574631,41.91294479370117,103544800.0,Apple,AAPL
2019-03-04,42.08542473250484,42.57888406995493,41.67340935935998,42.12375259399414,109744800.0,Apple,AAPL
2019-03-05,42.145302378167806,42.15967440962056,41.80993913864044,42.047088623046875,78949600.0,Apple,AAPL
2019-03-06,41.84109442734036,42.037522000726845,41.66622856320968,41.8051643371582,83241600.0,Apple,AAPL
2019-03-07,41.64944354333794,41.78598514646697,41.206290087267504,41.32126998901367,99185600.0,Apple,AAPL
2019-03-08,40.79907743421472,41.45782249127964,40.602649880910676,41.41949462890625,95997600.0,Apple,AAPL
2019-03-11,42.03751384059792,42.90705475053342,42.003977877888914,42.85435485839844,128044000.0,Apple,AAPL
2019-03-12,43.117860331686984,43.757441487989446,42.96694665087926,43.335845947265625,129870400.0,Apple,AAPL
2019-03-13,43.6568253981783,43.90834693397059,43.33823194019415,43.52747344970703,124130000.0,Apple,AAPL
2019-03-14,44.05207451978656,44.099986172540426,43.73108691515278,44.0113525390625,94318000.0,Apple,AAPL
2019-03-15,44.27965208275655,44.873719404132004,44.01375844350781,44.58386993408203,156171600.0,Apple,AAPL
2019-03-18,44.50720669034818,45.127623807917495,44.50480891478156,45.03899383544922,104879200.0,Apple,AAPL
2019-03-19,45.118038982007924,45.27134674136499,44.53594612739832,44.68206787109375,126585600.0,Apple,AAPL
2019-03-20,44.61020774750013,45.391122295316464,44.250892314130574,45.07252883911133,124140800.0,Apple,AAPL
2019-03-21,45.51807879023726,47.02959841754158,45.46777302277407,46.73256301879883,204136800.0,Apple,AAPL
2019-03-22,46.792449161113716,47.35537812184152,45.70013085490152,45.764808654785156,169630800.0,Apple,AAPL
2019-03-25,45.8750009912773,45.987586794024466,44.69884450164073,45.21146774291992,175381200.0,Apple,AAPL
2019-03-26,45.91092641484802,46.20316989392294,44.214957319200956,44.744346618652344,199202000.0,Apple,AAPL
2019-03-27,45.21386147671915,45.455799234199034,44.68686620643027,45.14678955078125,119393600.0,Apple,AAPL
2019-03-28,45.261766678115514,45.407888433845436,44.92161517325066,45.20667266845703,83121600.0,Apple,AAPL
2019-03-29,45.47257200189756,45.53245791503468,45.163558643228214,45.50131607055664,94256000.0,Apple,AAPL
2019-04-01,45.90613014552957,45.91571028017791,45.125219414047876,45.8103141784668,111448000.0,Apple,AAPL
2019-04-02,45.774385055218936,46.58164946228537,45.764804919606654,46.47624969482422,91062800.0,Apple,AAPL
2019-04-03,46.29179876532304,47.07031543278642,46.26784294426612,46.79484176635742,93087200.0,Apple,AAPL
2019-04-04,46.66070552108108,47.03918492301481,46.26545996448646,46.87629699707031,76457200.0,Apple,AAPL
2019-04-05,47.058344269726845,47.21404981863245,46.93378056163148,47.190093994140625,74106400.0,Apple,AAPL
2019-04-08,47.051163318915215,47.96382404106772,47.0319993882877,47.93268585205078,103526800.0,Apple,AAPL
2019-04-09,47.98538705610313,48.59143221503495,47.72428169243538,47.78895950317383,143072800.0,Apple,AAPL
2019-04-10,47.59252055034829,48.08598343518573,47.472748750708625,48.05723571777344,86781200.0,Apple,AAPL
2019-04-11,48.1123426080529,48.14827269278017,47.53504154579498,47.65720748901367,83603200.0,Apple,AAPL
2019-04-12,47.71709993171179,47.94227157387949,47.00086667370836,47.6380500793457,111042800.0,Apple,AAPL
2019-04-15,47.56857559525886,47.87279703590652,47.432033968499184,47.72427749633789,70146400.0,Apple,AAPL
2019-04-16,47.77937834588998,48.23690394243434,47.56378686640977,47.72907257080078,102785600.0,Apple,AAPL
2019-04-17,47.79853622749227,48.71838658127415,47.57576239718102,48.65850067138672,115627200.0,Apple,AAPL
2019-04-18,48.65611038702582,48.90284008133807,48.51238637425505,48.8333740234375,96783200.0,Apple,AAPL
2019-04-22,48.586634897548564,49.09207210290908,48.469257203029855,48.993858337402344,77758000.0,Apple,AAPL
2019-04-23,48.96989560373288,49.76518209737605,48.84293779019211,49.700504302978516,93292000.0,Apple,AAPL
2019-04-24,49.671767400621164,49.940055097317824,49.59750945993875,49.62385940551758,70162400.0,Apple,AAPL
2019-04-25,49.54480867165891,49.76758248967233,49.135187462377075,49.17351531982422,74172800.0,Apple,AAPL
2019-04-26,49.08249047068796,49.10644629679352,48.41655944258701,48.93876647949219,74596400.0,Apple,AAPL
2019-04-29,48.96271760477586,49.33880286675529,48.833365649947595,49.013023376464844,88818800.0,Apple,AAPL
2019-04-30,48.64173064636029,48.72317460621088,47.695534005365545,48.06922149658203,186139600.0,Apple,AAPL
2019-05-01,50.275414615631476,51.57613467844628,50.11970907425046,50.4287223815918,259309200.0,Apple,AAPL
2019-05-02,50.26582582231271,50.9389427223624,49.856208332136084,50.10054016113281,127985200.0,Apple,AAPL
2019-05-03,50.51735810702997,50.74492383406222,50.35925842735228,50.723365783691406,83569600.0,Apple,AAPL
2019-05-06,48.93635622070355,50.02628023785424,48.74711840126707,49.94004440307617,129772400.0,Apple,AAPL
2019-05-07,49.31725303135676,49.68614868298662,48.107556740284565,48.59383010864258,155054800.0,Apple,AAPL
2019-05-08,48.36385375759845,49.18788436696664,48.327923677888684,48.603397369384766,105358000.0,Apple,AAPL
2019-05-09,48.004547735448746,48.3111633261349,47.10865679131575,48.08120346069336,139634400.0,Apple,AAPL
2019-05-10,47.47282091670573,47.81668937591435,46.35465492765193,47.41510772705078,164834800.0,Apple,AAPL
2019-05-13,45.137895491396044,45.563517867734376,43.96923004047758,44.659366607666016,229722400.0,Apple,AAPL
2019-05-14,44.82529938703794,45.61643146758638,44.58483321834299,45.36634826660156,146118800.0,Apple,AAPL
2019-05-15,44.79162035499784,46.109373522683946,44.731503831500206,45.909786224365234,106178800.0,Apple,AAPL
2019-05-16,45.6669268288871,46.28251957774741,45.40962629053099,45.70780563354492,132125600.0,Apple,AAPL
2019-05-17,44.950326820447415,45.9049775417883,44.9094480232914,45.44809341430664,131516400.0,Apple,AAPL
2019-05-20,44.130330256868355,44.32991751746949,43.35121893865413,44.02692794799805,154449200.0,Apple,AAPL
2019-05-21,44.53913110395929,45.20762656494578,44.41408770522743,44.870975494384766,113459200.0,Apple,AAPL
2019-05-22,44.404470011159354,44.65696014491198,43.89708640362231,43.952392578125,118994400.0,Apple,AAPL
2019-05-23,43.23580591564947,43.41374848300139,42.7572770512826,43.20214080810547,146118800.0,Apple,AAPL
2019-05-24,43.33198900132276,43.79849380641274,42.95205213603526,43.036216735839844,94858800.0,Apple,AAPL
2019-05-28,43.02419858026453,43.42577656810654,42.78132911529811,42.8582763671875,111792800.0,Apple,AAPL
2019-05-29,42.423020603711905,43.12758804656089,42.32202530182087,42.65386962890625,113924800.0,Apple,AAPL
2019-05-30,42.790938400747095,43.09873469103787,42.48314211045631,42.87510299682617,84873600.0,Apple,AAPL
2019-05-31,42.37734183158862,42.800564536423366,42.07916620142415,42.09840393066406,108174400.0,Apple,AAPL
2019-06-03,42.22585188982359,42.783731376927086,40.94416703750115,41.67277908325195,161584400.0,Apple,AAPL
2019-06-04,42.18736612791507,43.24301198390664,41.96613779315561,43.197322845458984,123872000.0,Apple,AAPL
2019-06-05,44.31308850460986,44.48382103423259,43.55802516740766,43.894676208496094,119093600.0,Apple,AAPL
2019-06-06,44.02453008867227,44.59924386947385,43.80089472768961,44.539127349853516,90105200.0,Apple,AAPL
2019-06-07,44.84933197208992,46.15025448218775,44.67138940249549,45.72462844848633,122737600.0,Apple,AAPL
2019-06-10,46.12380764351111,46.979866476178515,46.078118491898756,46.30896759033203,104883600.0,Apple,AAPL
2019-06-11,46.85722362360786,47.13135482633914,46.55423766350111,46.84519958496094,107731600.0,Apple,AAPL
2019-06-12,46.63840421020281,47.12414681008803,46.50374376727745,46.69611740112305,73012800.0,Apple,AAPL
2019-06-13,46.818750011804745,47.32132329173808,46.55423949726058,46.686492919921875,86698400.0,Apple,AAPL
2019-06-14,46.061275975386934,46.55182513875661,45.76069339093416,46.34743118286133,75046000.0,Apple,AAPL
2019-06-17,46.38591107699715,46.88127434494972,46.21037184436044,46.62397384643555,58676400.0,Apple,AAPL
2019-06-18,47.143387492290906,48.16296157783631,46.94139681525517,47.72050476074219,106204000.0,Apple,AAPL
2019-06-19,48.01628645476477,48.064382627538855,47.446382765775546,47.5810432434082,84496800.0,Apple,AAPL
2019-06-20,48.18219647753628,48.23990966867827,47.61950662348392,47.963375091552734,86056000.0,Apple,AAPL
2019-06-21,47.80465318302645,48.29760933699549,47.64834804340556,47.799842834472656,191202400.0,Apple,AAPL
2019-06-24,47.74215313239082,48.131710833918845,47.6531818211168,47.751773834228516,72881600.0,Apple,AAPL
2019-06-25,47.71569132459254,47.91527864823954,46.9606278404111,47.02796173095703,84281200.0,Apple,AAPL
2019-06-26,47.55698952746387,48.33129079167597,47.455994188986914,48.045135498046875,104270000.0,Apple,AAPL
2019-06-27,48.162961755129544,48.47076179122166,47.98982950933453,48.03070831298828,83598800.0,Apple,AAPL
2019-06-28,47.77579334450507,47.97297726793507,47.38383617568178,47.593040466308594,124442400.0,Apple,AAPL
2019-07-01,48.85548474810721,49.17290168110404,48.24950930188998,48.4659309387207,109012000.0,Apple,AAPL
2019-07-02,48.43227766822591,48.84587965023338,48.420253629484236,48.749691009521484,67740800.0,Apple,AAPL
2019-07-03,48.881951013003054,49.16089258387397,48.74007688736449,49.15367889404297,45448000.0,Apple,AAPL
2019-07-05,48.8987782420149,49.3147835279823,48.790565571951745,49.11038589477539,69062000.0,Apple,AAPL
2019-07-08,48.28799669385143,48.42987081147416,47.71087952464831,48.09803009033203,101354400.0,Apple,AAPL
2019-07-09,47.90083893172721,48.45631494920743,47.80705731409056,48.39139175415039,82312000.0,Apple,AAPL
2019-07-10,48.538089505077195,48.99016333158315,48.468352273048396,48.869930267333984,71588400.0,Apple,AAPL
2019-07-11,48.889172321891756,49.148876203945925,48.504428683799176,48.51404571533203,80767200.0,Apple,AAPL
2019-07-12,48.682363051255486,49.055086254188005,48.62224652398319,48.88676071166992,70380800.0,Apple,AAPL
2019-07-15,49.076733321677594,49.50476275463342,49.05509224982773,49.3460578918457,67789600.0,Apple,AAPL
2019-07-16,49.196960740995394,49.562470256890315,48.93485356076714,49.17531967163086,67467200.0,Apple,AAPL
2019-07-17,49.067114007407184,49.317197165331336,48.87955072165859,48.89878845214844,56430000.0,Apple,AAPL
2019-07-18,49.0550833668815,49.50716079951146,48.98294280455651,49.45425796508789,74162400.0,Apple,AAPL
2019-07-19,49.485524842018926,49.656257414171854,48.660727751281314,48.716033935546875,83717200.0,Apple,AAPL
2019-07-22,48.97092563886281,49.831794819859134,48.96130860817309,49.82939147949219,89111600.0,Apple,AAPL
2019-07-23,50.127554686315044,50.23576367559445,49.84620617727954,50.218929290771484,73420800.0,Apple,AAPL
2019-07-24,49.93759253395956,50.29348132023345,49.81735948880555,50.17805862426758,59966400.0,Apple,AAPL
2019-07-25,50.230966233848946,50.315130841148026,49.711558548782996,49.78129577636719,55638400.0,Apple,AAPL
2019-07-26,49.89190990122029,50.432958675026704,49.810152300458334,49.95443344116211,70475600.0,Apple,AAPL
2019-07-29,50.12757507285285,50.651789516842044,50.122764722486984,50.42094039916992,86693600.0,Apple,AAPL
2019-07-30,50.19970701461211,50.53636179168531,49.85103186664713,50.20451736450195,135742800.0,Apple,AAPL
2019-07-31,52.04167369901754,53.23198017795233,50.810488422778725,51.22889709472656,277125600.0,Apple,AAPL
2019-08-01,51.435703722949825,52.42883001368494,49.713969021306184,50.12035369873047,216071600.0,Apple,AAPL
2019-08-02,49.422989364598,49.63940735242621,48.48517319171453,49.05988693237305,163448400.0,Apple,AAPL
2019-08-05,47.60989184695909,47.768596708975025,46.308969163497814,46.491722106933594,209572000.0,Apple,AAPL
2019-08-06,47.205900158800496,47.629122848973516,46.66004107684591,47.371822357177734,143299200.0,Apple,AAPL
2019-08-07,46.989476369687395,47.98740910843495,46.60713619289486,47.86236572265625,133457600.0,Apple,AAPL
2019-08-08,48.14132510593274,48.94207786914882,47.94654810094929,48.91802978515625,108038000.0,Apple,AAPL
2019-08-09,48.589738776126744,48.94215110768236,48.10456317767397,48.51491165161133,98478800.0,Apple,AAPL
2019-08-12,48.18422463799918,48.77077934722417,48.070775860559834,48.39181137084961,89927600.0,Apple,AAPL
2019-08-13,48.522163128006966,51.20630503224994,48.39181598767111,50.441131591796875,188874000.0,Apple,AAPL
2019-08-14,49.03871344329339,49.83043876979914,48.90112521072262,48.93974685668945,146189600.0,Apple,AAPL
2019-08-15,49.11111915024991,49.51663530944218,48.196287954496114,48.695945739746094,108909600.0,Apple,AAPL
2019-08-16,49.30905774298246,50.004232639767636,49.2028500578444,49.84492111206055,110481600.0,Apple,AAPL
2019-08-19,50.83940083646206,51.34871224697253,50.69698767052605,50.77423095703125,97654400.0,Apple,AAPL
2019-08-20,50.902160340780014,51.49836858844209,50.76698827677221,50.776641845703125,107537200.0,Apple,AAPL
2019-08-21,51.41146878225078,51.57077660101619,51.07595111294609,51.32698440551758,86141600.0,Apple,AAPL
2019-08-22,51.45975264476458,51.76147735075136,50.8707854293723,51.283546447753906,89014800.0,Apple,AAPL
2019-08-23,50.55216752791004,51.18458508071143,48.51733767111451,48.91320037841797,187272000.0,Apple,AAPL
2019-08-26,49.69044359215492,50.01147915402969,49.497339024006365,49.84251403808594,104174400.0,Apple,AAPL
2019-08-27,50.173206316238996,50.33975897066856,49.12803132065892,49.28010177612305,103493200.0,Apple,AAPL
2019-08-28,49.265607540372834,49.6566415495546,49.0773316334955,49.61077880859375,63755200.0,Apple,AAPL
2019-08-29,50.327676617695595,50.52560977566885,49.883538772750256,50.45077896118164,83962000.0,Apple,AAPL
2019-08-30,50.72837514606543,50.79837366125597,50.01388938093695,50.385616302490234,84573600.0,Apple,AAPL
2019-09-03,49.82803117682385,49.96079080566993,49.29458387250165,49.651824951171875,80092000.0,Apple,AAPL
2019-09-04,50.3011238345456,50.56422686699448,50.0428494281787,50.49422836303711,76752400.0,Apple,AAPL
2019-09-05,51.1725100264582,51.64802845673445,51.054232616024436,51.481475830078125,95654800.0,Apple,AAPL
2019-09-06,51.66734232562741,51.75665166506206,51.29561540415836,51.47665023803711,77449200.0,Apple,AAPL
2019-09-09,51.85802832340247,52.24423742435234,50.94802925254775,51.69630432128906,109237600.0,Apple,AAPL
2019-09-10,51.621473964701686,52.32630239930841,51.10250897061731,52.30699157714844,127111600.0,Apple,AAPL
2019-09-11,52.63769048155304,53.999072295729235,52.55561855701022,53.9701042175293,177158400.0,Apple,AAPL
2019-09-12,54.26217203041021,54.65320607197565,53.79389469595321,53.84941101074219,128906800.0,Apple,AAPL
2019-09-13,53.103543526785714,53.294231903404,52.384232923026595,52.80181884765625,159053200.0,Apple,AAPL
2019-09-16,52.5556093339984,53.13492291521213,52.51457522050967,53.079402923583984,84632400.0,Apple,AAPL
2019-09-17,53.09389186931263,53.30147860335445,52.89113007843354,53.27251052856445,73274800.0,Apple,AAPL
2019-09-18,53.359406218345356,53.79147802752684,52.96837220728765,53.77216720581055,101360000.0,Apple,AAPL
2019-09-19,53.58871954582049,54.011134128612156,53.19285688413081,53.33527374267578,88242400.0,Apple,AAPL
2019-09-20,53.43664893268685,53.72147526283461,52.492853249204686,52.55561065673828,221652400.0,Apple,AAPL
2019-09-23,52.85009486276398,53.06492269024206,52.536300455068584,52.794578552246094,76662000.0,Apple,AAPL
2019-09-24,53.352160697598734,53.70457671917052,52.425263431034026,52.54353713989258,124763200.0,Apple,AAPL
2019-09-25,52.753540708578065,53.46561017518164,52.413194405445246,53.3521614074707,87613600.0,Apple,AAPL
2019-09-26,53.10354395421572,53.33044150405339,52.82113009425691,53.07699203491211,75334000.0,Apple,AAPL
2019-09-27,53.233887732480994,53.33527046730831,52.44699108394318,52.81871795654297,101408000.0,Apple,AAPL
2019-09-30,53.320790934579435,54.20907042366248,53.294239011947965,54.06182861328125,103909600.0,Apple,AAPL
2019-10-01,54.3273326546519,55.08767726168748,54.11732980411397,54.21146774291992,139223200.0,Apple,AAPL
2019-10-02,53.84216713743621,53.96768564033437,52.60388782541524,52.85251235961914,138449200.0,Apple,AAPL
2019-10-03,52.72457064170894,53.33526472378757,51.92802050967,53.30147171020508,114426000.0,Apple,AAPL
2019-10-04,54.46493086010512,54.91148490544862,54.042516264895916,54.79561996459961,138478800.0,Apple,AAPL
2019-10-07,54.616989865878416,55.50043683524637,54.51319467181286,54.80767822265625,122306000.0,Apple,AAPL
2019-10-08,54.50837757211548,55.04906586143017,54.14872041432739,54.16561508178711,111820000.0,Apple,AAPL
2019-10-09,54.800445556640625,54.98389284474855,54.464927844066246,54.800445556640625,74770400.0,Apple,AAPL
2019-10-10,55.01768516584579,55.62355070125511,54.86561842646949,55.539066314697266,113013600.0,Apple,AAPL
2019-10-11,56.22941507530571,57.36148675350635,56.07493217425429,57.01631546020508,166795600.0,Apple,AAPL
2019-10-14,56.70010358900176,57.47976285795485,56.64458727603736,56.934242248535156,96427600.0,Apple,AAPL
2019-10-15,57.059753733218436,57.363890864446056,56.69527167001342,56.80147933959961,87360000.0,Apple,AAPL
2019-10-16,56.33079051000604,56.78217314249817,56.28975639489996,56.57217025756836,73903200.0,Apple,AAPL
2019-10-17,56.745973036242184,57.0018350202289,56.367008687270314,56.79183578491211,67585200.0,Apple,AAPL
2019-10-18,56.625277519068376,57.34700433383881,56.55286285379047,57.06459045410156,97433600.0,Apple,AAPL
2019-10-21,57.33251809964137,58.170106109969666,57.284242887243614,58.05424118041992,87247200.0,Apple,AAPL
2019-10-22,58.211148529145134,58.462181879323765,57.839421606009886,57.92149353027344,82293600.0,Apple,AAPL
2019-10-23,58.438043559363464,58.713216348749675,58.22562818399061,58.69873046875,75828800.0,Apple,AAPL
2019-10-24,59.019765687332246,59.08976788255186,58.36804105103191,58.795284271240234,69275200.0,Apple,AAPL
2019-10-25,58.69390230096949,59.555626113882134,58.626316264002334,59.5194206237793,73477200.0,Apple,AAPL
2019-10-28,59.722177118919156,60.163902502037004,59.553212031072555,60.11562728881836,96572800.0,Apple,AAPL
2019-10-29,60.096315823357926,60.28459173110838,58.55148691792792,58.725276947021484,142839600.0,Apple,AAPL
2019-10-30,59.080102438345776,59.21044955743216,58.22320732815401,58.71803283691406,124522000.0,Apple,AAPL
2019-10-31,59.678744385922364,60.14460564221422,57.26977127724703,60.04563903808594,139162000.0,Apple,AAPL
2019-11-01,60.23389913674113,61.776315539223695,60.14217733942509,61.7497673034668,151125200.0,Apple,AAPL
2019-11-04,62.11424708339946,62.2397692663464,61.64356099632433,62.1552848815918,103272000.0,Apple,AAPL
2019-11-05,62.046660684411236,62.32183713033984,61.87045818450192,62.065975189208984,79897600.0,Apple,AAPL
2019-11-06,61.97907289556262,62.15286660219582,61.64114273442168,62.09252166748047,75864400.0,Apple,AAPL
2019-11-07,62.64210185206056,63.03189385122847,62.489574869274925,62.80915451049805,94940400.0,Apple,AAPL
2019-11-08,62.62999041938071,63.05367313691728,62.1845191915551,62.98104476928711,69986400.0,Apple,AAPL
2019-11-11,62.53558398421758,63.54516291278652,62.530744554475746,63.47979736328125,81821200.0,Apple,AAPL
2019-11-12,63.322409120625274,63.62262363042443,63.1698895398465,63.42167282104492,87388800.0,Apple,AAPL
2019-11-13,63.220707413911754,64.10438677621161,63.20618174460345,64.02933502197266,102734400.0,Apple,AAPL
2019-11-14,63.855043712442715,64.12862290177833,63.455572878754474,63.58631134033203,89182800.0,Apple,AAPL
2019-11-15,63.83810859898351,64.34652949331961,63.675902732152316,64.34169006347656,100206400.0,Apple,AAPL
2019-11-18,64.35137451734916,64.74600604291821,63.97127605945767,64.6661148071289,86703200.0,Apple,AAPL
2019-11-19,64.85978586995721,64.88399779458389,64.25210867594704,64.47000122070312,76167200.0,Apple,AAPL
2019-11-20,64.288402519645,64.4191335720535,63.04398239445803,63.71945571899414,106234400.0,Apple,AAPL
2019-11-21,63.84053351333404,63.91800872330465,63.232848879568735,63.433799743652344,121395200.0,Apple,AAPL
2019-11-22,63.57418622584828,63.71702691887057,63.15050357438856,63.378082275390625,65325200.0,Apple,AAPL
2019-11-25,63.6032614028735,64.50631370965866,63.55726096383039,64.48936462402344,84020400.0,Apple,AAPL
2019-11-26,64.62735403967461,64.68061730726099,63.55240983088835,63.98577880859375,105207600.0,Apple,AAPL
2019-11-27,64.2980945863872,64.87915115912348,64.23272904675291,64.84525299072266,65235600.0,Apple,AAPL
2019-11-29,64.54503382689174,64.88397850557618,64.37555779332959,64.70240020751953,46617600.0,Apple,AAPL
2019-12-02,64.7072642306221,64.94452929010471,63.782430696208706,63.954322814941406,94487200.0,Apple,AAPL
2019-12-03,62.537992773277914,62.83336046421065,62.048944499757425,62.813995361328125,114430400.0,Apple,AAPL
2019-12-04,63.206209989944824,63.74852158896931,63.11178570880677,63.36841583251953,67181600.0,Apple,AAPL
2019-12-05,63.86472648524016,64.37314724066661,63.608096393266514,64.29808807373047,74424400.0,Apple,AAPL
2019-12-06,64.75809983675708,65.61030482632285,64.71451542128803,65.54009246826172,106075600.0,Apple,AAPL
2019-12-09,65.36819887188322,65.56187946871975,64.13588815754103,64.62252044677734,128042400.0,Apple,AAPL
2019-12-10,65.02924208016003,65.38513583692486,64.36587101264504,65.00019073486328,90420400.0,Apple,AAPL
2019-12-11,65.08009618533418,65.63451744095087,65.0050443974032,65.55461883544922,78756800.0,Apple,AAPL
2019-12-12,64.8307219276027,65.98798077100976,64.71935596207432,65.72166442871094,137310400.0,Apple,AAPL
2019-12-13,65.72166249795971,66.65134256594871,65.59334745340905,66.61502838134766,133587600.0,Apple,AAPL
2019-12-16,67.06291791833162,67.98049565103152,67.05807849023363,67.75533294677734,128186000.0,Apple,AAPL
2019-12-17,67.68513719395666,68.21776250630693,67.49871205445935,67.88850402832031,114158400.0,Apple,AAPL
2019-12-18,67.74082877793086,68.24924965032962,67.57619950906032,67.72630310058594,116028400.0,Apple,AAPL
2019-12-19,67.66819099261691,68.07492467866687,67.53503650596855,67.79408264160156,98369200.0,Apple,AAPL
2019-12-20,68.32913707494946,68.43081679971336,67.44061055116062,67.6536636352539,275978000.0,Apple,AAPL
2019-12-23,67.9175421502228,68.81817074896584,67.87880456239694,68.75764465332031,98572000.0,Apple,AAPL
2019-12-24,68.92471568321903,68.97313952804878,68.49619347139719,68.82302856445312,48478800.0,Apple,AAPL
2019-12-26,68.95619622675554,70.20545616603417,68.92714487279775,70.18850708007812,93121200.0,Apple,AAPL
2019-12-27,70.48144487513187,71.1714440213529,69.75513153983424,70.161865234375,146266000.0,Apple,AAPL
2019-12-30,70.07954307567853,70.86154300911814,69.05302270311626,70.57827758789062,144114400.0,Apple,AAPL
2019-12-31,70.19333485764807,71.10122646033071,70.09407115580855,71.09396362304688,100805600.0,Apple,AAPL
2020-01-02,71.7210264890596,72.77660582997152,71.46681974859514,72.71607971191406,135480400.0,Apple,AAPL
2020-01-03,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800.0,Apple,AAPL
2020-01-06,71.12785100771227,72.62163096070418,70.87606037263818,72.58289337158203,118387200.0,Apple,AAPL
2020-01-07,72.59259363206662,72.84922374466596,72.02123070618616,72.24154663085938,108872000.0,Apple,AAPL
2020-01-08,71.9437663243162,73.70628659812324,71.9437663243162,73.40365600585938,132079200.0,Apple,AAPL
2020-01-09,74.3841659131879,75.15647966923257,74.13238261481911,74.96279907226562,170108400.0,Apple,AAPL
2020-01-10,75.19765137920673,75.69880941545972,74.6287043855216,75.13227844238281,140644800.0,Apple,AAPL
2020-01-13,75.44943665950792,76.76406209011934,75.33080045122755,76.7374267578125,121532000.0,Apple,AAPL
2020-01-14,76.6744745414686,76.88510420958616,75.57774178905865,75.70121002197266,161954400.0,Apple,AAPL
2020-01-15,75.5002914579072,76.3839714245918,74.9434466626335,75.37681579589844,121923600.0,Apple,AAPL
2020-01-16,75.92152830847965,76.43237250443956,75.5583716587375,76.32099914550781,108829200.0,Apple,AAPL
2020-01-17,76.57037231867773,77.16837061022176,76.26290232469962,77.16595458984375,137816400.0,Apple,AAPL
