Datetime,Open,High,Low,Close,Volume,ticker,company
,NVDA,NVDA,NVDA,NVDA,NVDA,,
2025-02-25 14:30:00+00:00,129.77999877929688,130.1999969482422,124.44000244140625,125.33999633789062,85363681,NVDA,NVIDIA
2025-02-25 15:30:00+00:00,125.3499984741211,127.33999633789062,125.05000305175781,126.19000244140625,38552309,NVDA,NVIDIA
2025-02-25 16:30:00+00:00,126.19999694824219,128.5399932861328,125.75,128.52499389648438,26597354,NVDA,NVIDIA
2025-02-25 17:30:00+00:00,128.52870178222656,129.88999938964844,128.30999755859375,128.3699951171875,26234066,NVDA,NVIDIA
2025-02-25 18:30:00+00:00,128.3800048828125,129.0,127.04000091552734,127.2699966430664,22835603,NVDA,NVIDIA
2025-02-25 19:30:00+00:00,127.26000213623047,129.3800048828125,127.18000030517578,128.81500244140625,23200526,NVDA,NVIDIA
2025-02-25 20:30:00+00:00,128.82000732421875,128.8800048828125,126.19000244140625,126.58000183105469,25422156,NVDA,NVIDIA
2025-02-26 14:30:00+00:00,130.25,131.60980224609375,129.0500030517578,130.4499969482422,61026640,NVDA,NVIDIA
2025-02-26 15:30:00+00:00,130.77000427246094,133.72999572753906,130.4499969482422,132.4149932861328,39297221,NVDA,NVIDIA
2025-02-26 16:30:00+00:00,132.4149932861328,133.0,131.72000122070312,132.55679321289062,24467999,NVDA,NVIDIA
2025-02-26 17:30:00+00:00,132.58999633789062,132.74000549316406,130.35000610351562,130.3751983642578,25366204,NVDA,NVIDIA
2025-02-26 18:30:00+00:00,130.35499572753906,131.1199951171875,128.49000549316406,129.88999938964844,45619419,NVDA,NVIDIA
2025-02-26 19:30:00+00:00,129.8800048828125,130.8800048828125,128.9600067138672,130.74000549316406,26930195,NVDA,NVIDIA
2025-02-26 20:30:00+00:00,130.6999969482422,132.08999633789062,130.02000427246094,131.52000427246094,30301408,NVDA,NVIDIA
2025-02-27 14:30:00+00:00,135.0,135.0,125.27999877929688,127.4800033569336,139627649,NVDA,NVIDIA
2025-02-27 15:30:00+00:00,127.4800033569336,128.0699005126953,125.51000213623047,126.27999877929688,47154640,NVDA,NVIDIA
2025-02-27 16:30:00+00:00,126.7699966430664,127.41000366210938,125.6500015258789,127.08000183105469,31842499,NVDA,NVIDIA
2025-02-27 17:30:00+00:00,127.08000183105469,128.4499969482422,126.27999877929688,127.6050033569336,28566518,NVDA,NVIDIA
2025-02-27 18:30:00+00:00,127.62999725341797,127.91000366210938,123.69000244140625,123.74500274658203,40682830,NVDA,NVIDIA
2025-02-27 19:30:00+00:00,123.74500274658203,124.69000244140625,121.57140350341797,121.91000366210938,61051905,NVDA,NVIDIA
2025-02-27 20:30:00+00:00,121.90499877929688,122.55729675292969,120.01000213623047,120.01000213623047,47543937,NVDA,NVIDIA
2025-02-28 14:30:00+00:00,118.03500366210938,122.7750015258789,116.41000366210938,122.7300033569336,121634753,NVDA,NVIDIA
2025-02-28 15:30:00+00:00,122.73500061035156,123.69999694824219,121.41999816894531,121.55999755859375,53003489,NVDA,NVIDIA
2025-02-28 16:30:00+00:00,121.5199966430664,122.80000305175781,121.13999938964844,122.18099975585938,26114445,NVDA,NVIDIA
2025-02-28 17:30:00+00:00,122.19000244140625,122.27760314941406,118.84500122070312,120.57990264892578,36004561,NVDA,NVIDIA
2025-02-28 18:30:00+00:00,120.58760070800781,121.2300033569336,119.68000030517578,120.47000122070312,26592728,NVDA,NVIDIA
2025-02-28 19:30:00+00:00,120.46389770507812,122.2300033569336,120.29000091552734,121.88500213623047,29137364,NVDA,NVIDIA
2025-02-28 20:30:00+00:00,121.87999725341797,125.06999969482422,121.2699966430664,125.05000305175781,42860959,NVDA,NVIDIA
2025-03-03 14:30:00+00:00,123.50499725341797,123.69999694824219,118.30000305175781,119.51000213623047,90292423,NVDA,NVIDIA
2025-03-03 15:30:00+00:00,119.51499938964844,120.19999694824219,118.51000213623047,119.22000122070312,38941419,NVDA,NVIDIA
2025-03-03 16:30:00+00:00,119.23999786376953,119.5,118.25,118.41000366210938,30591168,NVDA,NVIDIA
2025-03-03 17:30:00+00:00,118.41000366210938,118.43000030517578,114.51000213623047,115.23999786376953,64601109,NVDA,NVIDIA
2025-03-03 18:30:00+00:00,115.24440002441406,117.2699966430664,115.04000091552734,116.04499816894531,40434879,NVDA,NVIDIA
2025-03-03 19:30:00+00:00,116.03009796142578,117.62000274658203,112.27999877929688,113.16999816894531,65189277,NVDA,NVIDIA
2025-03-03 20:30:00+00:00,113.16000366210938,114.19999694824219,112.5,114.01000213623047,44205634,NVDA,NVIDIA
2025-03-04 14:30:00+00:00,110.72000122070312,115.13999938964844,110.11000061035156,111.61000061035156,127887000,NVDA,NVIDIA
2025-03-04 15:30:00+00:00,111.58999633789062,113.30000305175781,110.9000015258789,111.83000183105469,46789477,NVDA,NVIDIA
2025-03-04 16:30:00+00:00,111.81999969482422,116.5999984741211,111.81999969482422,116.01020050048828,51257400,NVDA,NVIDIA
2025-03-04 17:30:00+00:00,116.0,117.58000183105469,115.0999984741211,116.19999694824219,40436938,NVDA,NVIDIA
2025-03-04 18:30:00+00:00,116.20999908447266,118.25,115.87999725341797,117.7698974609375,33842239,NVDA,NVIDIA
2025-03-04 19:30:00+00:00,117.76499938964844,119.30999755859375,117.04000091552734,118.88999938964844,34300560,NVDA,NVIDIA
2025-03-04 20:30:00+00:00,118.9000015258789,119.01499938964844,115.05000305175781,115.95999908447266,34552128,NVDA,NVIDIA
2025-03-05 14:30:00+00:00,117.5199966430664,118.0,114.63999938964844,115.97000122070312,78072523,NVDA,NVIDIA
2025-03-05 15:30:00+00:00,115.97000122070312,116.86000061035156,114.51000213623047,115.40989685058594,39193117,NVDA,NVIDIA
2025-03-05 16:30:00+00:00,115.4000015258789,116.81999969482422,114.5199966430664,116.56310272216797,29044947,NVDA,NVIDIA
2025-03-05 17:30:00+00:00,116.55999755859375,117.91000366210938,116.11000061035156,116.2699966430664,29662552,NVDA,NVIDIA
2025-03-05 18:30:00+00:00,116.30000305175781,118.2300033569336,115.81999969482422,117.10980224609375,26002248,NVDA,NVIDIA
2025-03-05 19:30:00+00:00,117.11000061035156,118.2780990600586,116.7300033569336,117.66000366210938,26217630,NVDA,NVIDIA
2025-03-05 20:30:00+00:00,117.625,118.20899963378906,117.16999816894531,117.29000091552734,20807899,NVDA,NVIDIA
2025-03-06 14:30:00+00:00,113.5,115.3499984741211,112.30000305175781,114.84439849853516,73446901,NVDA,NVIDIA
2025-03-06 15:30:00+00:00,114.83999633789062,115.33999633789062,113.56999969482422,114.05999755859375,34221682,NVDA,NVIDIA
2025-03-06 16:30:00+00:00,114.04000091552734,114.76000213623047,111.20999908447266,111.6355972290039,41307432,NVDA,NVIDIA
2025-03-06 17:30:00+00:00,111.63999938964844,112.29000091552734,110.94999694824219,111.53500366210938,33581282,NVDA,NVIDIA
2025-03-06 18:30:00+00:00,111.52999877929688,111.90499877929688,110.33999633789062,110.52999877929688,33771494,NVDA,NVIDIA
2025-03-06 19:30:00+00:00,110.5199966430664,112.22000122070312,110.22000122070312,111.09719848632812,39231805,NVDA,NVIDIA
2025-03-06 20:30:00+00:00,111.08999633789062,111.4999008178711,110.41000366210938,110.58000183105469,30010570,NVDA,NVIDIA
2025-03-07 14:30:00+00:00,111.77749633789062,113.4800033569336,110.7300033569336,111.04000091552734,76024640,NVDA,NVIDIA
2025-03-07 15:30:00+00:00,110.83989715576172,111.79000091552734,109.51190185546875,109.69999694824219,54624765,NVDA,NVIDIA
2025-03-07 16:30:00+00:00,109.7249984741211,110.0,107.55999755859375,109.00499725341797,51020128,NVDA,NVIDIA
2025-03-07 17:30:00+00:00,109.0,111.29000091552734,108.69999694824219,110.50890350341797,45996375,NVDA,NVIDIA
2025-03-07 18:30:00+00:00,110.52999877929688,112.51499938964844,110.33000183105469,112.25,34597993,NVDA,NVIDIA
2025-03-07 19:30:00+00:00,112.26000213623047,112.91999816894531,111.29499816894531,112.6050033569336,32459442,NVDA,NVIDIA
2025-03-07 20:30:00+00:00,112.5999984741211,113.0999984741211,111.03500366210938,112.7300033569336,29024343,NVDA,NVIDIA
2025-03-10 13:30:00+00:00,110.3499984741211,111.8499984741211,108.01000213623047,108.06439971923828,74631134,NVDA,NVIDIA
2025-03-10 14:30:00+00:00,108.06999969482422,108.47899627685547,106.18000030517578,107.658203125,62308207,NVDA,NVIDIA
