Datetime,Open,High,Low,Close,Volume,ticker,company
,CRM,CRM,CRM,CRM,CRM,,
2025-02-25 14:30:00+00:00,306.25,308.4200134277344,301.1400146484375,302.0199890136719,1498382,CRM,Salesforce
2025-02-25 15:30:00+00:00,302.0350036621094,304.01580810546875,300.80999755859375,301.3399963378906,1235606,CRM,Salesforce
2025-02-25 16:30:00+00:00,301.4100036621094,304.7099914550781,300.6199951171875,304.3999938964844,805219,CRM,Salesforce
2025-02-25 17:30:00+00:00,304.54998779296875,307.760009765625,304.2699890136719,306.0849914550781,769616,CRM,Salesforce
2025-02-25 18:30:00+00:00,306.1099853515625,307.44000244140625,305.04998779296875,305.04998779296875,367063,CRM,Salesforce
2025-02-25 19:30:00+00:00,305.1099853515625,307.4079895019531,304.8500061035156,307.1000061035156,632502,CRM,Salesforce
2025-02-25 20:30:00+00:00,307.1700134277344,307.19000244140625,305.80999755859375,305.9100036621094,848039,CRM,Salesforce
2025-02-26 14:30:00+00:00,312.6600036621094,313.70001220703125,309.0400085449219,311.0299987792969,2351992,CRM,Salesforce
2025-02-26 15:30:00+00:00,310.9800109863281,312.2300109863281,310.79998779296875,310.8900146484375,948836,CRM,Salesforce
2025-02-26 16:30:00+00:00,311.0812072753906,311.1099853515625,308.625,309.05999755859375,996724,CRM,Salesforce
2025-02-26 17:30:00+00:00,309.05999755859375,309.56689453125,306.7099914550781,306.8450012207031,996545,CRM,Salesforce
2025-02-26 18:30:00+00:00,306.82000732421875,308.7099914550781,306.45001220703125,308.05499267578125,1010354,CRM,Salesforce
2025-02-26 19:30:00+00:00,308.05499267578125,309.0950012207031,307.3052062988281,308.44000244140625,1359617,CRM,Salesforce
2025-02-26 20:30:00+00:00,308.44000244140625,308.95001220703125,307.010009765625,307.4700012207031,1630679,CRM,Salesforce
2025-02-27 14:30:00+00:00,296.3399963378906,300.5,292.6700134277344,298.6400146484375,6120603,CRM,Salesforce
2025-02-27 15:30:00+00:00,298.6400146484375,304.4949951171875,297.7101135253906,303.0450134277344,2395328,CRM,Salesforce
2025-02-27 16:30:00+00:00,302.94000244140625,303.6600036621094,299.92498779296875,303.06280517578125,1472384,CRM,Salesforce
2025-02-27 17:30:00+00:00,303.0,304.9200134277344,302.2500915527344,304.010009765625,922325,CRM,Salesforce
2025-02-27 18:30:00+00:00,304.0199890136719,304.3500061035156,300.0799865722656,300.1400146484375,828212,CRM,Salesforce
2025-02-27 19:30:00+00:00,300.0799865722656,300.3299865722656,295.55999755859375,297.67840576171875,1678654,CRM,Salesforce
2025-02-27 20:30:00+00:00,297.80999755859375,298.3599853515625,293.510009765625,295.0199890136719,2311313,CRM,Salesforce
2025-02-28 14:30:00+00:00,295.9549865722656,301.79998779296875,292.1535949707031,301.20001220703125,2211548,CRM,Salesforce
2025-02-28 15:30:00+00:00,301.2049865722656,301.9798889160156,297.2900085449219,298.0899963378906,797800,CRM,Salesforce
